,station_name_o,lat_o,lon_o,station_name_d,lat_d,lon_d,google_driving_minutes,google_driving_miles
586,Benning Road,38.89,-76.94,Capitol Heights,38.89,-76.91,6.82,1.56
682,Bethesda,38.98,-77.09,Capitol Heights,38.89,-76.91,35.98,24.8
778,Braddock Road,38.81,-77.05,Capitol Heights,38.89,-76.91,31.27,14.61
874,Branch Ave,38.83,-76.91,Capitol Heights,38.89,-76.91,19.53,7.14
970,Brookland-CUA,38.93,-76.99,Capitol Heights,38.89,-76.91,23.72,7.25
1163,Capitol South,38.89,-77.01,Capitol Heights,38.89,-76.91,18.7,5.29
1259,Cheverly,38.92,-76.92,Capitol Heights,38.89,-76.91,10.42,3.52
1355,Clarendon,38.89,-77.1,Capitol Heights,38.89,-76.91,28.0,13.55
1451,Cleveland Park,38.94,-77.06,Capitol Heights,38.89,-76.91,32.4,14.2
8363,Cleveland Park,38.94,-77.06,Capitol Heights,38.89,-76.91,35.18,14.85
1547,College Park-U of Md,38.98,-76.93,Capitol Heights,38.89,-76.91,26.12,7.92
1643,Columbia Heights,38.93,-77.03,Capitol Heights,38.89,-76.91,32.85,8.8
1739,Congress Heights,38.85,-76.99,Capitol Heights,38.89,-76.91,18.4,5.91
1835,Court House,38.89,-77.09,Capitol Heights,38.89,-76.91,26.43,13.09
1931,Crystal City,38.86,-77.05,Capitol Heights,38.89,-76.91,22.08,10.79
2027,Deanwood,38.91,-76.93,Capitol Heights,38.89,-76.91,10.75,2.52
2123,Dulles Airport,38.96,-77.45,Capitol Heights,38.89,-76.91,50.42,37.38
2219,Dunn Loring,38.88,-77.23,Capitol Heights,38.89,-76.91,34.28,22.97
2315,Dupont Circle,38.91,-77.04,Capitol Heights,38.89,-76.91,30.27,9.99
2411,East Falls Church,38.89,-77.16,Capitol Heights,38.89,-76.91,30.47,18.47
2507,Eastern Market,38.88,-77.0,Capitol Heights,38.89,-76.91,16.18,5.09
2603,Eisenhower Ave,38.8,-77.07,Capitol Heights,38.89,-76.91,28.03,20.3
2699,Farragut West,38.9,-77.04,Capitol Heights,38.89,-76.91,28.78,10.59
2795,Farragut West,38.9,-77.04,Capitol Heights,38.89,-76.91,28.57,10.74
2891,Waterfront,38.88,-77.02,Capitol Heights,38.89,-76.91,18.47,8.1
8651,Waterfront,38.88,-77.02,Capitol Heights,38.89,-76.91,20.85,8.77
2987,Smithsonian,38.89,-77.03,Capitol Heights,38.89,-76.91,20.8,9.28
7211,Smithsonian,38.89,-77.03,Capitol Heights,38.89,-76.91,19.75,8.89
3083,Foggy Bottom-GWU,38.9,-77.05,Capitol Heights,38.89,-76.91,28.68,10.95
3179,Forest Glen,39.02,-77.04,Capitol Heights,38.89,-76.91,27.17,20.77
3275,Fort Totten,38.95,-77.0,Capitol Heights,38.89,-76.91,25.98,7.64
3371,Franconia-Springfield,38.77,-77.17,Capitol Heights,38.89,-76.91,35.17,21.41
3467,Friendship Heights,38.96,-77.09,Capitol Heights,38.89,-76.91,38.5,25.83
3563,Gallery Place,38.9,-77.02,Capitol Heights,38.89,-76.91,22.58,9.47
4427,Gallery Place,38.9,-77.02,Capitol Heights,38.89,-76.91,19.83,8.74
3659,Georgia Ave-Petworth,38.94,-77.02,Capitol Heights,38.89,-76.91,31.22,8.83
3755,Glenmont,39.06,-77.05,Capitol Heights,38.89,-76.91,37.57,24.26
3851,Greenbelt,39.01,-76.91,Capitol Heights,38.89,-76.91,23.48,16.35
3947,Greensboro,38.92,-77.23,Capitol Heights,38.89,-76.91,39.65,26.07
4043,Grosvenor-Strathmore,39.03,-77.1,Capitol Heights,38.89,-76.91,34.23,25.47
4139,Herndon,38.95,-77.38,Capitol Heights,38.89,-76.91,43.98,32.99
4235,Huntington,38.79,-77.08,Capitol Heights,38.89,-76.91,29.48,21.06
4331,Innovation Center,38.96,-77.42,Capitol Heights,38.89,-76.91,50.13,35.77
4523,King St-Old Town,38.81,-77.06,Capitol Heights,38.89,-76.91,31.38,18.0
4715,Landover,38.93,-76.89,Capitol Heights,38.89,-76.91,14.6,5.27
4811,Largo Town Center,38.9,-76.85,Capitol Heights,38.89,-76.91,13.63,5.78
4907,Loudoun Gateway,38.99,-77.46,Capitol Heights,38.89,-76.91,52.8,39.57
5003,McLean,38.92,-77.21,Capitol Heights,38.89,-76.91,38.58,21.6
5099,Metro Center,38.9,-77.03,Capitol Heights,38.89,-76.91,27.32,10.22
5291,Metro Center,38.9,-77.03,Capitol Heights,38.89,-76.91,23.5,9.59
5195,Medical Center,39.0,-77.1,Capitol Heights,38.89,-76.91,33.65,24.21
5387,Minnesota Ave,38.9,-76.95,Capitol Heights,38.89,-76.91,9.72,2.65
5483,Morgan Boulevard,38.89,-76.87,Capitol Heights,38.89,-76.91,8.3,3.32
5579,Shaw-Howard U,38.91,-77.02,Capitol Heights,38.89,-76.91,23.13,8.68
7019,Shaw-Howard U,38.91,-77.02,Capitol Heights,38.89,-76.91,25.9,10.17
5675,Navy Yard-Ballpark,38.88,-77.01,Capitol Heights,38.89,-76.91,20.08,5.71
5771,Naylor Road,38.85,-76.96,Capitol Heights,38.89,-76.91,13.0,4.07
5867,New Carrollton,38.95,-76.87,Capitol Heights,38.89,-76.91,18.17,9.46
5963,NoMa-Gallaudet U,38.91,-77.0,Capitol Heights,38.89,-76.91,21.65,7.13
6059,Pentagon,38.87,-77.05,Capitol Heights,38.89,-76.91,24.65,11.29
6155,Pentagon City,38.86,-77.06,Capitol Heights,38.89,-76.91,23.23,10.9
6251,Potomac Ave,38.88,-76.99,Capitol Heights,38.89,-76.91,14.12,4.47
6347,Prince George's Plaza,38.97,-76.96,Capitol Heights,38.89,-76.91,25.55,7.71
6443,Reston Town Center,38.95,-77.36,Capitol Heights,38.89,-76.91,52.95,41.41
6539,Rhode Island Ave,38.92,-77.0,Capitol Heights,38.89,-76.91,22.87,6.77
6635,Rockville,39.08,-77.15,Capitol Heights,38.89,-76.91,42.25,31.45
6731,Ronald Reagan Washington National Airport,38.85,-77.04,Capitol Heights,38.89,-76.91,22.27,11.05
6827,Rosslyn,38.9,-77.07,Capitol Heights,38.89,-76.91,25.28,12.32
6923,Shady Grove,39.12,-77.16,Capitol Heights,38.89,-76.91,44.08,37.28
7115,Silver Spring,38.99,-77.03,Capitol Heights,38.89,-76.91,31.15,20.65
7307,Southern Ave,38.84,-76.98,Capitol Heights,38.89,-76.91,17.92,5.43
7403,Spring Hill,38.93,-77.24,Capitol Heights,38.89,-76.91,37.53,25.38
7499,Stadium-Armory,38.89,-76.98,Capitol Heights,38.89,-76.91,9.67,3.75
7595,Suitland,38.84,-76.93,Capitol Heights,38.89,-76.91,14.4,4.04
7691,Takoma,38.98,-77.02,Capitol Heights,38.89,-76.91,33.23,9.5
7787,Tenleytown-AU,38.95,-77.08,Capitol Heights,38.89,-76.91,37.47,15.47
7883,Twinbrook,39.06,-77.12,Capitol Heights,38.89,-76.91,41.38,27.74
7979,Tysons Corner,38.92,-77.22,Capitol Heights,38.89,-76.91,38.23,23.62
8075,U Street,38.92,-77.03,Capitol Heights,38.89,-76.91,30.08,10.9
8171,Union Station,38.9,-77.01,Capitol Heights,38.89,-76.91,21.88,5.7
8267,Van Dorn Street,38.8,-77.13,Capitol Heights,38.89,-76.91,29.13,18.58
8459,Vienna,38.88,-77.27,Capitol Heights,38.89,-76.91,42.33,29.87
8555,Virginia Sq-GMU,38.88,-77.1,Capitol Heights,38.89,-76.91,28.75,13.79
8747,West Falls Church,38.9,-77.19,Capitol Heights,38.89,-76.91,31.85,20.49
8843,West Hyattsville,38.96,-76.97,Capitol Heights,38.89,-76.91,25.4,7.52
8939,Wheaton,39.04,-77.05,Capitol Heights,38.89,-76.91,31.13,22.38
9035,White Flint,39.05,-77.11,Capitol Heights,38.89,-76.91,36.03,26.36
9131,Wiehle-Reston East,38.95,-77.34,Capitol Heights,38.89,-76.91,41.43,30.51
9227,Woodley Park,38.92,-77.05,Capitol Heights,38.89,-76.91,29.52,13.25
11,Addison Road,38.89,-76.9,Capitol South,38.89,-77.01,23.23,6.94
107,Anacostia,38.86,-77.0,Capitol South,38.89,-77.01,7.92,2.18
203,Archives,38.89,-77.02,Capitol South,38.89,-77.01,7.12,1.4
4620,Archives,38.89,-77.02,Capitol South,38.89,-77.01,5.17,1.35
299,Arlington Cemetery,38.88,-77.06,Capitol South,38.89,-77.01,10.87,3.66
395,Ashburn,39.0,-77.49,Capitol South,38.89,-77.01,37.22,33.01
491,Ballston-MU,38.88,-77.11,Capitol South,38.89,-77.01,16.92,7.19
587,Benning Road,38.89,-76.94,Capitol South,38.89,-77.01,17.08,4.32
683,Bethesda,38.98,-77.09,Capitol South,38.89,-77.01,35.13,10.98
779,Braddock Road,38.81,-77.05,Capitol South,38.89,-77.01,17.62,7.56
875,Branch Ave,38.83,-76.91,Capitol South,38.89,-77.01,20.2,9.57
971,Brookland-CUA,38.93,-76.99,Capitol South,38.89,-77.01,20.37,4.22
1067,Capitol Heights,38.89,-76.91,Capitol South,38.89,-77.01,20.58,5.69
1260,Cheverly,38.92,-76.92,Capitol South,38.89,-77.01,17.05,8.52
1356,Clarendon,38.89,-77.1,Capitol South,38.89,-77.01,14.35,6.5
1452,Cleveland Park,38.94,-77.06,Capitol South,38.89,-77.01,18.75,7.16
8364,Cleveland Park,38.94,-77.06,Capitol South,38.89,-77.01,21.53,7.8
1548,College Park-U of Md,38.98,-76.93,Capitol South,38.89,-77.01,28.72,12.04
1644,Columbia Heights,38.93,-77.03,Capitol South,38.89,-77.01,22.02,4.8
1740,Congress Heights,38.85,-76.99,Capitol South,38.89,-77.01,12.73,5.6
1836,Court House,38.89,-77.09,Capitol South,38.89,-77.01,12.78,6.04
1932,Crystal City,38.86,-77.05,Capitol South,38.89,-77.01,8.43,3.74
2028,Deanwood,38.91,-76.93,Capitol South,38.89,-77.01,19.05,7.16
2124,Dulles Airport,38.96,-77.45,Capitol South,38.89,-77.01,36.77,30.33
2220,Dunn Loring,38.88,-77.23,Capitol South,38.89,-77.01,20.63,15.92
2316,Dupont Circle,38.91,-77.04,Capitol South,38.89,-77.01,16.85,3.88
2412,East Falls Church,38.89,-77.16,Capitol South,38.89,-77.01,16.82,11.42
2508,Eastern Market,38.88,-77.0,Capitol South,38.89,-77.01,5.33,0.72
2604,Eisenhower Ave,38.8,-77.07,Capitol South,38.89,-77.01,23.08,9.14
2700,Farragut West,38.9,-77.04,Capitol South,38.89,-77.01,15.78,3.09
2796,Farragut West,38.9,-77.04,Capitol South,38.89,-77.01,14.92,3.7
2892,Waterfront,38.88,-77.02,Capitol South,38.89,-77.01,4.32,0.74
8652,Waterfront,38.88,-77.02,Capitol South,38.89,-77.01,7.07,1.23
2988,Smithsonian,38.89,-77.03,Capitol South,38.89,-77.01,7.15,2.23
7212,Smithsonian,38.89,-77.03,Capitol South,38.89,-77.01,6.37,1.35
3084,Foggy Bottom-GWU,38.9,-77.05,Capitol South,38.89,-77.01,15.03,3.9
3180,Forest Glen,39.02,-77.04,Capitol South,38.89,-77.01,30.25,22.6
3276,Fort Totten,38.95,-77.0,Capitol South,38.89,-77.01,25.68,5.84
3372,Franconia-Springfield,38.77,-77.17,Capitol South,38.89,-77.01,21.52,14.36
3468,Friendship Heights,38.96,-77.09,Capitol South,38.89,-77.01,27.77,9.33
3564,Gallery Place,38.9,-77.02,Capitol South,38.89,-77.01,9.52,1.73
4428,Gallery Place,38.9,-77.02,Capitol South,38.89,-77.01,7.55,1.3
3660,Georgia Ave-Petworth,38.94,-77.02,Capitol South,38.89,-77.01,22.13,5.05
3756,Glenmont,39.06,-77.05,Capitol South,38.89,-77.01,40.65,26.09
3852,Greenbelt,39.01,-76.91,Capitol South,38.89,-77.01,26.55,18.18
3948,Greensboro,38.92,-77.23,Capitol South,38.89,-77.01,26.0,19.03
4044,Grosvenor-Strathmore,39.03,-77.1,Capitol South,38.89,-77.01,36.3,23.39
4140,Herndon,38.95,-77.38,Capitol South,38.89,-77.01,30.33,25.95
4236,Huntington,38.79,-77.08,Capitol South,38.89,-77.01,18.8,12.51
4332,Innovation Center,38.96,-77.42,Capitol South,38.89,-77.01,36.48,28.72
4524,King St-Old Town,38.81,-77.06,Capitol South,38.89,-77.01,17.67,9.06
4716,Landover,38.93,-76.89,Capitol South,38.89,-77.01,18.83,10.61
4812,Largo Town Center,38.9,-76.85,Capitol South,38.89,-77.01,25.07,15.91
4908,Loudoun Gateway,38.99,-77.46,Capitol South,38.89,-77.01,39.15,32.52
5004,McLean,38.92,-77.21,Capitol South,38.89,-77.01,24.93,14.55
5100,Metro Center,38.9,-77.03,Capitol South,38.89,-77.01,13.58,2.74
5292,Metro Center,38.9,-77.03,Capitol South,38.89,-77.01,9.85,2.54
5196,Medical Center,39.0,-77.1,Capitol South,38.89,-77.01,35.18,23.05
5388,Minnesota Ave,38.9,-76.95,Capitol South,38.89,-77.01,16.4,3.94
5484,Morgan Boulevard,38.89,-76.87,Capitol South,38.89,-77.01,26.62,8.57
5580,Shaw-Howard U,38.91,-77.02,Capitol South,38.89,-77.01,11.48,2.92
7020,Shaw-Howard U,38.91,-77.02,Capitol South,38.89,-77.01,14.22,3.47
5676,Navy Yard-Ballpark,38.88,-77.01,Capitol South,38.89,-77.01,4.85,0.79
5772,Naylor Road,38.85,-76.96,Capitol South,38.89,-77.01,14.43,5.15
5868,New Carrollton,38.95,-76.87,Capitol South,38.89,-77.01,22.85,12.35
5964,NoMa-Gallaudet U,38.91,-77.0,Capitol South,38.89,-77.01,13.33,1.88
6060,Pentagon,38.87,-77.05,Capitol South,38.89,-77.01,10.43,4.28
6156,Pentagon City,38.86,-77.06,Capitol South,38.89,-77.01,9.58,3.86
6252,Potomac Ave,38.88,-76.99,Capitol South,38.89,-77.01,7.58,1.25
6348,Prince George's Plaza,38.97,-76.96,Capitol South,38.89,-77.01,28.15,11.83
6444,Reston Town Center,38.95,-77.36,Capitol South,38.89,-77.01,39.3,34.36
6540,Rhode Island Ave,38.92,-77.0,Capitol South,38.89,-77.01,22.12,3.79
6636,Rockville,39.08,-77.15,Capitol South,38.89,-77.01,38.4,24.78
6732,Ronald Reagan Washington National Airport,38.85,-77.04,Capitol South,38.89,-77.01,8.62,4.0
6828,Rosslyn,38.9,-77.07,Capitol South,38.89,-77.01,11.63,5.27
6924,Shady Grove,39.12,-77.16,Capitol South,38.89,-77.01,40.65,29.66
7116,Silver Spring,38.99,-77.03,Capitol South,38.89,-77.01,38.35,8.73
7308,Southern Ave,38.84,-76.98,Capitol South,38.89,-77.01,20.57,5.59
7404,Spring Hill,38.93,-77.24,Capitol South,38.89,-77.01,23.88,18.33
7500,Stadium-Armory,38.89,-76.98,Capitol South,38.89,-77.01,11.78,2.0
7596,Suitland,38.84,-76.93,Capitol South,38.89,-77.01,14.08,7.58
7692,Takoma,38.98,-77.02,Capitol South,38.89,-77.01,28.98,6.9
7788,Tenleytown-AU,38.95,-77.08,Capitol South,38.89,-77.01,23.82,8.42
7884,Twinbrook,39.06,-77.12,Capitol South,38.89,-77.01,38.37,24.69
7980,Tysons Corner,38.92,-77.22,Capitol South,38.89,-77.01,24.58,16.57
8076,U Street,38.92,-77.03,Capitol South,38.89,-77.01,16.43,3.85
8172,Union Station,38.9,-77.01,Capitol South,38.89,-77.01,9.73,1.19
8268,Van Dorn Street,38.8,-77.13,Capitol South,38.89,-77.01,20.32,16.44
8460,Vienna,38.88,-77.27,Capitol South,38.89,-77.01,28.68,22.82
8556,Virginia Sq-GMU,38.88,-77.1,Capitol South,38.89,-77.01,16.17,6.87
8748,West Falls Church,38.9,-77.19,Capitol South,38.89,-77.01,18.2,13.44
8844,West Hyattsville,38.96,-76.97,Capitol South,38.89,-77.01,31.1,6.68
8940,Wheaton,39.04,-77.05,Capitol South,38.89,-77.01,34.22,24.21
9036,White Flint,39.05,-77.11,Capitol South,38.89,-77.01,38.63,23.01
9132,Wiehle-Reston East,38.95,-77.34,Capitol South,38.89,-77.01,27.78,23.47
9228,Woodley Park,38.92,-77.05,Capitol South,38.89,-77.01,15.87,6.2
12,Addison Road,38.89,-76.9,Cheverly,38.92,-76.92,12.27,4.8
108,Anacostia,38.86,-77.0,Cheverly,38.92,-76.92,11.8,6.77
204,Archives,38.89,-77.02,Cheverly,38.92,-76.92,16.1,9.14
4621,Archives,38.89,-77.02,Cheverly,38.92,-76.92,14.33,8.36
300,Arlington Cemetery,38.88,-77.06,Cheverly,38.92,-76.92,19.18,12.28
396,Ashburn,39.0,-77.49,Cheverly,38.92,-76.92,46.38,40.02
492,Ballston-MU,38.88,-77.11,Cheverly,38.92,-76.92,26.08,14.2
588,Benning Road,38.89,-76.94,Cheverly,38.92,-76.92,11.6,3.52
684,Bethesda,38.98,-77.09,Cheverly,38.92,-76.92,30.33,21.21
780,Braddock Road,38.81,-77.05,Cheverly,38.92,-76.92,26.78,14.57
876,Branch Ave,38.83,-76.91,Cheverly,38.92,-76.92,25.07,15.55
972,Brookland-CUA,38.93,-76.99,Cheverly,38.92,-76.92,16.88,5.69
1068,Capitol Heights,38.89,-76.91,Cheverly,38.92,-76.92,11.17,3.35
1164,Capitol South,38.89,-77.01,Cheverly,38.92,-76.92,15.4,8.28
1357,Clarendon,38.89,-77.1,Cheverly,38.92,-76.92,23.52,13.51
1453,Cleveland Park,38.94,-77.06,Cheverly,38.92,-76.92,27.92,14.17
8365,Cleveland Park,38.94,-77.06,Cheverly,38.92,-76.92,30.7,14.81
1549,College Park-U of Md,38.98,-76.93,Cheverly,38.92,-76.92,20.02,6.63
1645,Columbia Heights,38.93,-77.03,Cheverly,38.92,-76.92,26.02,7.24
1741,Congress Heights,38.85,-76.99,Cheverly,38.92,-76.92,17.5,9.21
1837,Court House,38.89,-77.09,Cheverly,38.92,-76.92,21.95,13.05
1933,Crystal City,38.86,-77.05,Cheverly,38.92,-76.92,17.6,10.75
2029,Deanwood,38.91,-76.93,Cheverly,38.92,-76.92,7.98,2.16
2125,Dulles Airport,38.96,-77.45,Cheverly,38.92,-76.92,45.93,37.34
2221,Dunn Loring,38.88,-77.23,Cheverly,38.92,-76.92,29.8,22.93
2317,Dupont Circle,38.91,-77.04,Cheverly,38.92,-76.92,26.58,7.67
2413,East Falls Church,38.89,-77.16,Cheverly,38.92,-76.92,25.98,18.43
2509,Eastern Market,38.88,-77.0,Cheverly,38.92,-76.92,14.25,6.4
2605,Eisenhower Ave,38.8,-77.07,Cheverly,38.92,-76.92,25.85,16.95
2701,Farragut West,38.9,-77.04,Cheverly,38.92,-76.92,25.42,7.33
2797,Farragut West,38.9,-77.04,Cheverly,38.92,-76.92,24.08,10.71
2893,Waterfront,38.88,-77.02,Cheverly,38.92,-76.92,13.98,8.07
8653,Waterfront,38.88,-77.02,Cheverly,38.92,-76.92,16.37,8.74
2989,Smithsonian,38.89,-77.03,Cheverly,38.92,-76.92,16.32,9.24
7213,Smithsonian,38.89,-77.03,Cheverly,38.92,-76.92,15.27,8.85
3085,Foggy Bottom-GWU,38.9,-77.05,Cheverly,38.92,-76.92,24.2,10.91
3181,Forest Glen,39.02,-77.04,Cheverly,38.92,-76.92,21.53,17.18
3277,Fort Totten,38.95,-77.0,Cheverly,38.92,-76.92,19.15,6.09
3373,Franconia-Springfield,38.77,-77.17,Cheverly,38.92,-76.92,30.68,21.37
3469,Friendship Heights,38.96,-77.09,Cheverly,38.92,-76.92,32.85,22.24
3565,Gallery Place,38.9,-77.02,Cheverly,38.92,-76.92,18.1,9.44
4429,Gallery Place,38.9,-77.02,Cheverly,38.92,-76.92,15.35,8.7
3661,Georgia Ave-Petworth,38.94,-77.02,Cheverly,38.92,-76.92,24.38,7.27
3757,Glenmont,39.06,-77.05,Cheverly,38.92,-76.92,31.93,20.67
3853,Greenbelt,39.01,-76.91,Cheverly,38.92,-76.92,17.83,12.76
3949,Greensboro,38.92,-77.23,Cheverly,38.92,-76.92,35.17,26.04
4045,Grosvenor-Strathmore,39.03,-77.1,Cheverly,38.92,-76.92,28.6,21.88
4141,Herndon,38.95,-77.38,Cheverly,38.92,-76.92,39.5,32.96
4237,Huntington,38.79,-77.08,Cheverly,38.92,-76.92,23.57,16.11
4333,Innovation Center,38.96,-77.42,Cheverly,38.92,-76.92,45.65,35.73
4525,King St-Old Town,38.81,-77.06,Cheverly,38.92,-76.92,26.83,16.07
4717,Landover,38.93,-76.89,Cheverly,38.92,-76.92,9.3,2.77
4813,Largo Town Center,38.9,-76.85,Cheverly,38.92,-76.92,15.67,5.33
4909,Loudoun Gateway,38.99,-77.46,Cheverly,38.92,-76.92,48.32,39.53
5005,McLean,38.92,-77.21,Cheverly,38.92,-76.92,34.1,21.56
5101,Metro Center,38.9,-77.03,Cheverly,38.92,-76.92,22.83,10.18
5293,Metro Center,38.9,-77.03,Cheverly,38.92,-76.92,19.02,9.55
5197,Medical Center,39.0,-77.1,Cheverly,38.92,-76.92,28.0,20.62
5389,Minnesota Ave,38.9,-76.95,Cheverly,38.92,-76.92,7.22,2.8
5485,Morgan Boulevard,38.89,-76.87,Cheverly,38.92,-76.92,13.0,5.07
5581,Shaw-Howard U,38.91,-77.02,Cheverly,38.92,-76.92,20.3,6.47
7021,Shaw-Howard U,38.91,-77.02,Cheverly,38.92,-76.92,20.32,6.51
5677,Navy Yard-Ballpark,38.88,-77.01,Cheverly,38.92,-76.92,14.68,7.11
5773,Naylor Road,38.85,-76.96,Cheverly,38.92,-76.92,17.82,9.68
5869,New Carrollton,38.95,-76.87,Cheverly,38.92,-76.92,15.13,5.27
5965,NoMa-Gallaudet U,38.91,-77.0,Cheverly,38.92,-76.92,14.82,5.57
6061,Pentagon,38.87,-77.05,Cheverly,38.92,-76.92,20.17,11.26
6157,Pentagon City,38.86,-77.06,Cheverly,38.92,-76.92,18.75,10.87
6253,Potomac Ave,38.88,-76.99,Cheverly,38.92,-76.92,12.92,5.93
6349,Prince George's Plaza,38.97,-76.96,Cheverly,38.92,-76.92,19.45,6.42
6445,Reston Town Center,38.95,-77.36,Cheverly,38.92,-76.92,48.47,41.37
6541,Rhode Island Ave,38.92,-77.0,Cheverly,38.92,-76.92,16.03,5.21
6637,Rockville,39.08,-77.15,Cheverly,38.92,-76.92,36.6,27.85
6733,Ronald Reagan Washington National Airport,38.85,-77.04,Cheverly,38.92,-76.92,17.78,11.01
6829,Rosslyn,38.9,-77.07,Cheverly,38.92,-76.92,20.8,12.28
6925,Shady Grove,39.12,-77.16,Cheverly,38.92,-76.92,38.45,33.68
7117,Silver Spring,38.99,-77.03,Cheverly,38.92,-76.92,25.5,17.05
7309,Southern Ave,38.84,-76.98,Cheverly,38.92,-76.92,21.88,8.08
7405,Spring Hill,38.93,-77.24,Cheverly,38.92,-76.92,33.05,25.34
7501,Stadium-Armory,38.89,-76.98,Cheverly,38.92,-76.92,8.85,4.76
7597,Suitland,38.84,-76.93,Cheverly,38.92,-76.92,23.57,7.55
7693,Takoma,38.98,-77.02,Cheverly,38.92,-76.92,27.22,8.44
7789,Tenleytown-AU,38.95,-77.08,Cheverly,38.92,-76.92,32.98,15.43
7885,Twinbrook,39.06,-77.12,Cheverly,38.92,-76.92,35.75,24.14
7981,Tysons Corner,38.92,-77.22,Cheverly,38.92,-76.92,33.75,23.58
8077,U Street,38.92,-77.03,Cheverly,38.92,-76.92,22.83,6.77
8173,Union Station,38.9,-77.01,Cheverly,38.92,-76.92,20.12,6.39
8269,Van Dorn Street,38.8,-77.13,Cheverly,38.92,-76.92,24.65,18.55
8461,Vienna,38.88,-77.27,Cheverly,38.92,-76.92,37.85,29.83
8557,Virginia Sq-GMU,38.88,-77.1,Cheverly,38.92,-76.92,24.27,13.75
8749,West Falls Church,38.9,-77.19,Cheverly,38.92,-76.92,27.37,20.45
8845,West Hyattsville,38.96,-76.97,Cheverly,38.92,-76.92,19.1,6.09
8941,Wheaton,39.04,-77.05,Cheverly,38.92,-76.92,25.5,18.79
9037,White Flint,39.05,-77.11,Cheverly,38.92,-76.92,30.4,22.76
9133,Wiehle-Reston East,38.95,-77.34,Cheverly,38.92,-76.92,36.95,30.48
9229,Woodley Park,38.92,-77.05,Cheverly,38.92,-76.92,25.03,13.21
13,Addison Road,38.89,-76.9,Clarendon,38.89,-77.1,30.83,15.61
109,Anacostia,38.86,-77.0,Clarendon,38.89,-77.1,15.57,8.52
205,Archives,38.89,-77.02,Clarendon,38.89,-77.1,13.5,6.08
4622,Archives,38.89,-77.02,Clarendon,38.89,-77.1,11.58,5.49
301,Arlington Cemetery,38.88,-77.06,Clarendon,38.89,-77.1,7.75,2.73
397,Ashburn,39.0,-77.49,Clarendon,38.89,-77.1,28.85,26.12
493,Ballston-MU,38.88,-77.11,Clarendon,38.89,-77.1,6.38,1.09
589,Benning Road,38.89,-76.94,Clarendon,38.89,-77.1,24.68,13.0
685,Bethesda,38.98,-77.09,Clarendon,38.89,-77.1,35.85,8.12
781,Braddock Road,38.81,-77.05,Clarendon,38.89,-77.1,18.67,7.07
877,Branch Ave,38.83,-76.91,Clarendon,38.89,-77.1,28.73,14.93
973,Brookland-CUA,38.93,-76.99,Clarendon,38.89,-77.1,25.2,10.05
1069,Capitol Heights,38.89,-76.91,Clarendon,38.89,-77.1,28.18,14.37
1165,Capitol South,38.89,-77.01,Clarendon,38.89,-77.1,15.23,6.93
1261,Cheverly,38.92,-76.92,Clarendon,38.89,-77.1,25.58,13.88
1454,Cleveland Park,38.94,-77.06,Clarendon,38.89,-77.1,16.82,6.52
8366,Cleveland Park,38.94,-77.06,Clarendon,38.89,-77.1,19.6,7.16
1550,College Park-U of Md,38.98,-76.93,Clarendon,38.89,-77.1,37.25,17.41
1646,Columbia Heights,38.93,-77.03,Clarendon,38.89,-77.1,22.2,6.77
1742,Congress Heights,38.85,-76.99,Clarendon,38.89,-77.1,21.27,10.96
1838,Court House,38.89,-77.09,Clarendon,38.89,-77.1,3.87,0.65
1934,Crystal City,38.86,-77.05,Clarendon,38.89,-77.1,11.6,4.71
2030,Deanwood,38.91,-76.93,Clarendon,38.89,-77.1,25.35,12.44
2126,Dulles Airport,38.96,-77.45,Clarendon,38.89,-77.1,28.4,23.45
2222,Dunn Loring,38.88,-77.23,Clarendon,38.89,-77.1,12.27,9.04
2318,Dupont Circle,38.91,-77.04,Clarendon,38.89,-77.1,14.3,4.56
2414,East Falls Church,38.89,-77.16,Clarendon,38.89,-77.1,8.45,4.54
2510,Eastern Market,38.88,-77.0,Clarendon,38.89,-77.1,15.77,7.56
2606,Eisenhower Ave,38.8,-77.07,Clarendon,38.89,-77.1,23.27,8.0
2702,Farragut West,38.9,-77.04,Clarendon,38.89,-77.1,16.38,4.28
2798,Farragut West,38.9,-77.04,Clarendon,38.89,-77.1,12.02,3.84
2894,Waterfront,38.88,-77.02,Clarendon,38.89,-77.1,12.33,6.08
8654,Waterfront,38.88,-77.02,Clarendon,38.89,-77.1,15.03,6.01
2990,Smithsonian,38.89,-77.03,Clarendon,38.89,-77.1,13.3,4.24
7214,Smithsonian,38.89,-77.03,Clarendon,38.89,-77.1,12.42,5.37
3086,Foggy Bottom-GWU,38.9,-77.05,Clarendon,38.89,-77.1,10.42,3.52
3182,Forest Glen,39.02,-77.04,Clarendon,38.89,-77.1,28.32,23.16
3278,Fort Totten,38.95,-77.0,Clarendon,38.89,-77.1,31.4,10.04
3374,Franconia-Springfield,38.77,-77.17,Clarendon,38.89,-77.1,21.7,12.44
3470,Friendship Heights,38.96,-77.09,Clarendon,38.89,-77.1,27.6,6.37
3566,Gallery Place,38.9,-77.02,Clarendon,38.89,-77.1,15.5,6.38
4430,Gallery Place,38.9,-77.02,Clarendon,38.89,-77.1,14.33,6.85
3662,Georgia Ave-Petworth,38.94,-77.02,Clarendon,38.89,-77.1,23.4,8.43
