,station_name_o,station_name_d,bus_transit_minutes,metro_transit_minutes,bus_competativeness_index
10080,Spring Hill,Stadium-Armory,92.73,49,0.5284158309069341
10081,Spring Hill,Takoma,95.12,58,0.6097560975609756
10082,Spring Hill,Tenleytown-AU,73.52,54,0.73449401523395
10083,Spring Hill,U Street,61.18,51,0.8336057535142203
10084,Spring Hill,Union Station,69.67,45,0.6459021099468925
10085,Spring Hill,Van Ness-UDC,,51,0.0
10086,Spring Hill,Waterfront,68.52,46,0.6713368359603036
10087,Spring Hill,Waterfront,79.28,46,0.5802219979818365
10088,Spring Hill,Woodley Park,64.08,47,0.733458177278402
10089,Spring Hill,Shady Grove,152.37,78,0.5119117936601693
10090,Spring Hill,Rockville,129.27,74,0.5724452695907789
10091,Spring Hill,Twinbrook,127.77,71,0.5556859982781561
10092,Spring Hill,Glenmont,128.72,70,0.5438160348042262
10093,Spring Hill,White Flint,117.95,68,0.5765154726579059
10094,Spring Hill,Wheaton,118.25,67,0.5665961945031712
10095,Spring Hill,Grosvenor-Strathmore,102.65,65,0.6332196785192401
10096,Spring Hill,Forest Glen,110.22,64,0.5806568680820178
10097,Spring Hill,Greenbelt,145.67,72,0.4942678657238965
10098,Spring Hill,Medical Center,101.22,62,0.6125271685437661
10099,Spring Hill,Silver Spring,88.92,61,0.6860098965362124
10100,Spring Hill,Bethesda,116.73,59,0.5054399040520859
10101,Spring Hill,College Park-U of Md,138.6,69,0.49783549783549785
10102,Spring Hill,Prince George's Plaza,114.15,66,0.5781865965834428
10103,Spring Hill,West Hyattsville,113.68,63,0.5541871921182265
10104,Spring Hill,New Carrollton,137.58,68,0.4942578863206861
10105,Spring Hill,Landover,110.75,65,0.5869074492099323
10106,Spring Hill,Cheverly,109.82,62,0.5645601894008377
10107,Spring Hill,West Falls Church,37.33,21,0.5625502276989017
10108,Spring Hill,Rosslyn,32.13,25,0.778089013383131
10109,Spring Hill,Court House,31.45,22,0.699523052464229
10110,Spring Hill,Addison Road,63.95,58,0.906958561376075
10111,Spring Hill,Clarendon,27.47,20,0.728066982162359
10112,Spring Hill,East Falls Church,17.9,13,0.7262569832402235
10113,Spring Hill,Arlington Cemetery,44.8,32,0.7142857142857143
10114,Spring Hill,Virginia Sq-GMU,25.12,19,0.7563694267515924
10115,Spring Hill,Dunn Loring,44.53,25,0.5614192679092747
10116,Spring Hill,Ballston-MU,24.3,17,0.6995884773662551
10117,Spring Hill,Vienna,44.85,29,0.6465997770345596
10118,Spring Hill,Pentagon,97.4,35,0.3593429158110883
10119,Spring Hill,Pentagon City,92.33,36,0.38990577277158023
10120,Spring Hill,Crystal City,96.18,38,0.3950925348305261
10121,Spring Hill,Ronald Reagan Washington National Airport,108.68,40,0.368052999631947
10122,Spring Hill,Naylor Road,123.92,59,0.4761136216914138
10123,Spring Hill,Suitland,181.27,62,0.34203122414078446
10124,Spring Hill,Southern Ave,163.87,56,0.34173430158052115
10125,Spring Hill,Branch Ave,196.05,65,0.33154807447079826
10126,Spring Hill,Braddock Road,118.2,45,0.38071065989847713
10127,Spring Hill,King St-Old Town,103.6,47,0.4536679536679537
10128,Spring Hill,Eisenhower Ave,112.08,54,0.48179871520342615
10129,Spring Hill,Van Dorn Street,106.5,53,0.49765258215962443
10130,Spring Hill,Huntington,117.87,56,0.47509968609485026
10131,Spring Hill,Franconia-Springfield,103.88,59,0.5679630342703119
10132,Spring Hill,Capitol Heights,101.75,56,0.5503685503685504
10133,Spring Hill,Largo Town Center,70.97,64,0.9017894885162745
10134,Spring Hill,Morgan Boulevard,66.42,61,0.9183980728696176
10135,Spring Hill,McLean,13.07,6,0.4590665646518745
10136,Spring Hill,Tysons Corner,11.57,4,0.34572169403630076
10137,Spring Hill,Greensboro,18.75,2,0.10666666666666667
10138,Spring Hill,Spring Hill,,0,1.0
10139,Spring Hill,Wiehle-Reston East,16.18,7,0.4326328800988875
10140,Spring Hill,Reston Town Center,16.48,10,0.6067961165048543
10141,Spring Hill,Herndon,20.27,13,0.6413418845584608
10142,Spring Hill,Innovation Center,27.82,16,0.5751258087706685
10143,Spring Hill,Dulles Airport,24.67,20,0.8107012565869477
10144,Spring Hill,Loudoun Gateway,31.8,26,0.8176100628930817
10145,Spring Hill,Ashburn,36.08,30,0.8314855875831486
10146,Wiehle-Reston East,Anacostia,90.58,58,0.6403179509825568
10147,Wiehle-Reston East,Archives,66.22,53,0.8003624282694051
10148,Wiehle-Reston East,Archives,73.82,53,0.7179626117583311
10149,Wiehle-Reston East,Benning Road,104.53,60,0.5739978953410504
10150,Wiehle-Reston East,Brookland-CUA,93.27,59,0.6325721024981238
10151,Wiehle-Reston East,Capitol South,76.9,50,0.6501950585175552
10152,Wiehle-Reston East,Cleveland Park,75.05,56,0.7461692205196536
10153,Wiehle-Reston East,Cleveland Park,80.93,56,0.6919560113678487
10154,Wiehle-Reston East,Columbia Heights,72.27,60,0.8302200083022001
10155,Wiehle-Reston East,Congress Heights,131.65,61,0.46334979111279906
10156,Wiehle-Reston East,Deanwood,106.65,67,0.6282231598687295
10157,Wiehle-Reston East,Dupont Circle,59.57,52,0.8729226120530469
10158,Wiehle-Reston East,Eastern Market,78.23,52,0.664706634283523
10159,Wiehle-Reston East,Farragut North,,49,0.0
10160,Wiehle-Reston East,Farragut West,47.53,37,0.7784557121817799
10161,Wiehle-Reston East,Farragut West,44.73,37,0.8271853342275878
10162,Wiehle-Reston East,Federal Center SW,,48,0.0
10163,Wiehle-Reston East,Federal Triangle,,42,0.0
10164,Wiehle-Reston East,Foggy Bottom-GWU,41.33,35,0.8468424872973628
10165,Wiehle-Reston East,Fort Totten,94.6,62,0.6553911205073997
10166,Wiehle-Reston East,Friendship Heights,96.98,63,0.6496184780367086
10167,Wiehle-Reston East,Gallery Place,74.9,48,0.6408544726301735
10168,Wiehle-Reston East,Gallery Place,54.7,48,0.8775137111517367
10169,Wiehle-Reston East,Georgia Ave-Petworth,95.32,63,0.6609315988250105
10170,Wiehle-Reston East,Judiciary Square,,50,0.0
10171,Wiehle-Reston East,L'Enfant Plaza,,46,0.0
10172,Wiehle-Reston East,McPherson Sq,,39,0.0
10173,Wiehle-Reston East,Metro Center,47.75,41,0.8586387434554974
10174,Wiehle-Reston East,Metro Center,47.32,41,0.8664412510566357
10175,Wiehle-Reston East,Minnesota Ave,95.0,63,0.6631578947368421
10176,Wiehle-Reston East,Mt Vernon Sq,,55,0.0
10177,Wiehle-Reston East,Navy Yard-Ballpark,76.67,55,0.7173601147776183
10178,Wiehle-Reston East,NoMa-Gallaudet U,61.8,54,0.8737864077669903
10179,Wiehle-Reston East,Potomac Ave,83.82,54,0.644237652111668
10180,Wiehle-Reston East,Rhode Island Ave,84.8,56,0.6603773584905661
10181,Wiehle-Reston East,Shaw-Howard U,74.0,56,0.7567567567567568
10182,Wiehle-Reston East,Shaw-Howard U,74.45,56,0.7521826729348556
10183,Wiehle-Reston East,Smithsonian,51.98,44,0.8464794151596768
10184,Wiehle-Reston East,Smithsonian,48.7,44,0.9034907597535934
10185,Wiehle-Reston East,Stadium-Armory,94.77,56,0.5909042946079983
10186,Wiehle-Reston East,Takoma,98.17,65,0.6621167362738107
10187,Wiehle-Reston East,Tenleytown-AU,90.57,61,0.6735122005078945
10188,Wiehle-Reston East,U Street,68.23,58,0.8500659533929356
10189,Wiehle-Reston East,Union Station,76.72,52,0.6777893639207508
10190,Wiehle-Reston East,Van Ness-UDC,,58,0.0
10191,Wiehle-Reston East,Waterfront,75.57,53,0.7013365091967713
10192,Wiehle-Reston East,Waterfront,73.92,53,0.716991341991342
10193,Wiehle-Reston East,Woodley Park,71.13,54,0.7591733445803459
10194,Wiehle-Reston East,Shady Grove,168.42,85,0.5046906543165895
10195,Wiehle-Reston East,Rockville,146.32,81,0.5535811919081466
10196,Wiehle-Reston East,Twinbrook,124.78,78,0.6251001763103061
10197,Wiehle-Reston East,Glenmont,125.77,77,0.612228671384273
10198,Wiehle-Reston East,White Flint,146.07,75,0.5134524543027316
10199,Wiehle-Reston East,Wheaton,115.3,74,0.6418039895923677
10200,Wiehle-Reston East,Grosvenor-Strathmore,119.7,72,0.6015037593984962
10201,Wiehle-Reston East,Forest Glen,107.27,71,0.6618812342686679
10202,Wiehle-Reston East,Greenbelt,152.72,79,0.5172865374541645
10203,Wiehle-Reston East,Medical Center,119.43,69,0.5777442853554383
10204,Wiehle-Reston East,Silver Spring,90.97,68,0.7474991755523799
10205,Wiehle-Reston East,Bethesda,122.37,66,0.5393478793822015
10206,Wiehle-Reston East,College Park-U of Md,94.8,76,0.8016877637130801
10207,Wiehle-Reston East,Prince George's Plaza,121.2,73,0.6023102310231023
10208,Wiehle-Reston East,West Hyattsville,120.73,70,0.5798061790772798
10209,Wiehle-Reston East,New Carrollton,144.63,75,0.5185646131507986
10210,Wiehle-Reston East,Landover,115.8,72,0.6217616580310881
10211,Wiehle-Reston East,Cheverly,114.87,69,0.6006790284669626
10212,Wiehle-Reston East,West Falls Church,46.38,28,0.6037084950409659
10213,Wiehle-Reston East,Rosslyn,39.18,32,0.8167432363450741
10214,Wiehle-Reston East,Court House,38.5,29,0.7532467532467533
10215,Wiehle-Reston East,Addison Road,71.0,65,0.9154929577464789
10216,Wiehle-Reston East,Clarendon,34.52,27,0.7821552723059095
10217,Wiehle-Reston East,East Falls Church,24.95,20,0.8016032064128257
10218,Wiehle-Reston East,Arlington Cemetery,51.85,39,0.7521697203471552
10219,Wiehle-Reston East,Virginia Sq-GMU,32.17,26,0.8082064034815044
10220,Wiehle-Reston East,Dunn Loring,49.65,32,0.6445115810674723
10221,Wiehle-Reston East,Ballston-MU,31.35,24,0.7655502392344498
10222,Wiehle-Reston East,Vienna,71.13,36,0.506115563053564
10223,Wiehle-Reston East,Pentagon,64.82,42,0.6479481641468683
10224,Wiehle-Reston East,Pentagon City,62.73,43,0.6854774430097242
10225,Wiehle-Reston East,Crystal City,62.3,45,0.7223113964686999
10226,Wiehle-Reston East,Ronald Reagan Washington National Airport,76.8,47,0.6119791666666667
10227,Wiehle-Reston East,Naylor Road,118.97,66,0.5547617046314197
10228,Wiehle-Reston East,Suitland,132.15,69,0.5221339387060159
10229,Wiehle-Reston East,Southern Ave,123.45,63,0.5103280680437424
10230,Wiehle-Reston East,Branch Ave,135.17,72,0.5326625730561516
10231,Wiehle-Reston East,Braddock Road,91.8,52,0.5664488017429194
10232,Wiehle-Reston East,King St-Old Town,120.72,54,0.44731610337972166
10233,Wiehle-Reston East,Eisenhower Ave,137.83,61,0.4425741855909453
10234,Wiehle-Reston East,Van Dorn Street,117.62,60,0.5101173269852066
10235,Wiehle-Reston East,Huntington,148.52,63,0.4241852949097764
10236,Wiehle-Reston East,Franconia-Springfield,106.15,66,0.6217616580310881
10237,Wiehle-Reston East,Capitol Heights,130.8,63,0.48165137614678893
10238,Wiehle-Reston East,Largo Town Center,78.02,71,0.9100230710074341
10239,Wiehle-Reston East,Morgan Boulevard,73.47,68,0.9255478426568667
10240,Wiehle-Reston East,McLean,20.12,13,0.6461232604373757
10241,Wiehle-Reston East,Tysons Corner,18.62,11,0.5907626208378087
10242,Wiehle-Reston East,Greensboro,22.25,9,0.4044943820224719
10243,Wiehle-Reston East,Spring Hill,15.03,7,0.46573519627411847
10244,Wiehle-Reston East,Wiehle-Reston East,,0,1.0
10245,Wiehle-Reston East,Reston Town Center,16.37,2,0.12217470983506414
10246,Wiehle-Reston East,Herndon,19.57,5,0.25549310168625444
10247,Wiehle-Reston East,Innovation Center,38.72,8,0.2066115702479339
10248,Wiehle-Reston East,Dulles Airport,38.73,12,0.3098373353989156
10249,Wiehle-Reston East,Loudoun Gateway,23.85,18,0.7547169811320754
10250,Wiehle-Reston East,Ashburn,28.13,22,0.782083185211518
10251,Reston Town Center,Anacostia,92.32,59,0.6390814558058926
10252,Reston Town Center,Archives,67.95,55,0.8094186902133922
10253,Reston Town Center,Archives,75.55,55,0.727994705493051
10254,Reston Town Center,Benning Road,106.27,60,0.5645996047802767
10255,Reston Town Center,Brookland-CUA,95.0,60,0.631578947368421
10256,Reston Town Center,Capitol South,78.63,52,0.6613251939463309
10257,Reston Town Center,Cleveland Park,76.78,57,0.7423808283407137
10258,Reston Town Center,Cleveland Park,82.67,57,0.6894883270835853
10259,Reston Town Center,Columbia Heights,74.0,62,0.8378378378378378
10260,Reston Town Center,Congress Heights,133.38,62,0.46483730694257014
10261,Reston Town Center,Deanwood,108.38,68,0.6274220335855324
10262,Reston Town Center,Dupont Circle,61.3,52,0.8482871125611746
10263,Reston Town Center,Eastern Market,79.97,54,0.6752532199574841
10264,Reston Town Center,Farragut North,,50,0.0
10265,Reston Town Center,Farragut West,46.47,41,0.8822896492360663
10266,Reston Town Center,Farragut West,49.27,41,0.8321493809620458
10267,Reston Town Center,Federal Center SW,,50,0.0
10268,Reston Town Center,Federal Triangle,,44,0.0
10269,Reston Town Center,Foggy Bottom-GWU,43.07,39,0.9055026700719758
10270,Reston Town Center,Fort Totten,96.33,63,0.6540018685767673
10271,Reston Town Center,Friendship Heights,98.72,63,0.6381685575364667
10272,Reston Town Center,Gallery Place,56.43,50,0.886053517632465
10273,Reston Town Center,Gallery Place,76.63,50,0.6524859715516117
10274,Reston Town Center,Georgia Ave-Petworth,97.05,65,0.6697578567748583
10275,Reston Town Center,Judiciary Square,,52,0.0
10276,Reston Town Center,L'Enfant Plaza,,48,0.0
10277,Reston Town Center,McPherson Sq,,42,0.0
10278,Reston Town Center,Metro Center,49.48,43,0.8690379951495554
10279,Reston Town Center,Metro Center,49.05,43,0.8766564729867483
10280,Reston Town Center,Minnesota Ave,96.73,66,0.6823115889589579
10281,Reston Town Center,Mt Vernon Sq,,57,0.0
10282,Reston Town Center,Navy Yard-Ballpark,78.4,57,0.7270408163265306
10283,Reston Town Center,NoMa-Gallaudet U,63.53,56,0.8814733196914843
10284,Reston Town Center,Potomac Ave,85.55,56,0.6545879602571596
10285,Reston Town Center,Rhode Island Ave,86.53,58,0.6702877614700103
10286,Reston Town Center,Shaw-Howard U,75.73,58,0.7658787798758748
10287,Reston Town Center,Shaw-Howard U,76.18,58,0.761354686269362
10288,Reston Town Center,Smithsonian,53.72,46,0.8562918838421445
10289,Reston Town Center,Smithsonian,50.43,46,0.9121554630180448
10290,Reston Town Center,Stadium-Armory,96.5,57,0.5906735751295337
10291,Reston Town Center,Takoma,99.9,66,0.6606606606606606
10292,Reston Town Center,Tenleytown-AU,92.3,61,0.6608884073672806
10293,Reston Town Center,U Street,69.97,60,0.8575103615835358
10294,Reston Town Center,Union Station,78.45,54,0.6883365200764818
10295,Reston Town Center,Van Ness-UDC,,59,0.0
10296,Reston Town Center,Waterfront,77.3,55,0.7115135834411385
10297,Reston Town Center,Waterfront,76.72,55,0.7168925964546402
10298,Reston Town Center,Woodley Park,72.87,54,0.7410456978180321
10299,Reston Town Center,Shady Grove,170.15,84,0.49368204525418746
10300,Reston Town Center,Rockville,148.05,80,0.5403579871664977
10301,Reston Town Center,Twinbrook,126.52,77,0.6085994309200127
10302,Reston Town Center,Glenmont,127.5,79,0.6196078431372549
10303,Reston Town Center,White Flint,147.8,74,0.5006765899864681
10304,Reston Town Center,Wheaton,117.03,75,0.640861317610869
10305,Reston Town Center,Grosvenor-Strathmore,121.43,71,0.5846990035411348
10306,Reston Town Center,Forest Glen,109.0,72,0.6605504587155964
10307,Reston Town Center,Greenbelt,154.45,80,0.5179669796050502
10308,Reston Town Center,Medical Center,121.17,68,0.5611950152678056
10309,Reston Town Center,Silver Spring,92.7,69,0.744336569579288
10310,Reston Town Center,Bethesda,124.1,66,0.5318291700241741
10311,Reston Town Center,College Park-U of Md,96.53,77,0.7976794778825236
10312,Reston Town Center,Prince George's Plaza,122.93,74,0.6019686000162694
10313,Reston Town Center,West Hyattsville,122.47,71,0.5797338123622111
10314,Reston Town Center,New Carrollton,146.37,76,0.5192320830771333
10315,Reston Town Center,Landover,117.53,73,0.6211180124223602
10316,Reston Town Center,Cheverly,116.6,70,0.6003430531732419
10317,Reston Town Center,West Falls Church,48.12,32,0.6650041562759768
10318,Reston Town Center,Rosslyn,40.92,36,0.8797653958944281
10319,Reston Town Center,Court House,40.23,33,0.8202833706189412
10320,Reston Town Center,Addison Road,72.73,66,0.907465970026124
10321,Reston Town Center,Clarendon,36.25,31,0.8551724137931035
10322,Reston Town Center,East Falls Church,26.68,24,0.8995502248875562
10323,Reston Town Center,Arlington Cemetery,53.58,43,0.8025382605449795
10324,Reston Town Center,Virginia Sq-GMU,33.9,30,0.8849557522123894
10325,Reston Town Center,Dunn Loring,97.33,36,0.3698756806739957
10326,Reston Town Center,Ballston-MU,33.08,28,0.8464328899637243
10327,Reston Town Center,Vienna,60.2,39,0.6478405315614618
10328,Reston Town Center,Pentagon,66.55,46,0.6912096168294516
10329,Reston Town Center,Pentagon City,64.47,47,0.7290212501938886
10330,Reston Town Center,Crystal City,64.03,49,0.7652662814305794
10331,Reston Town Center,Ronald Reagan Washington National Airport,78.53,51,0.6494333375779957
10332,Reston Town Center,Naylor Road,120.7,67,0.5550952775476388
10333,Reston Town Center,Suitland,115.88,69,0.5954435623058336
10334,Reston Town Center,Southern Ave,105.18,64,0.6084806997528047
10335,Reston Town Center,Branch Ave,136.9,72,0.5259313367421475
10336,Reston Town Center,Braddock Road,93.53,57,0.6094301293702555
10337,Reston Town Center,King St-Old Town,122.45,59,0.4818293180890159
10338,Reston Town Center,Eisenhower Ave,139.57,66,0.4728809916171097
10339,Reston Town Center,Van Dorn Street,119.35,64,0.5362379555927943
10340,Reston Town Center,Huntington,150.25,67,0.4459234608985025
10341,Reston Town Center,Franconia-Springfield,107.88,70,0.6488691138301818
10342,Reston Town Center,Capitol Heights,132.53,63,0.47536406851278956
10343,Reston Town Center,Largo Town Center,79.75,72,0.9028213166144201
10344,Reston Town Center,Morgan Boulevard,75.2,69,0.9175531914893617
10345,Reston Town Center,McLean,21.85,16,0.7322654462242563
10346,Reston Town Center,Tysons Corner,20.35,14,0.6879606879606879
10347,Reston Town Center,Greensboro,23.98,12,0.5004170141784821
10348,Reston Town Center,Spring Hill,16.77,10,0.5963029218843172
10349,Reston Town Center,Wiehle-Reston East,13.45,2,0.14869888475836432
10350,Reston Town Center,Reston Town Center,,0,1.0
10351,Reston Town Center,Herndon,9.05,3,0.3314917127071823
10352,Reston Town Center,Innovation Center,16.6,6,0.36144578313253006
10353,Reston Town Center,Dulles Airport,13.45,10,0.7434944237918216
10354,Reston Town Center,Loudoun Gateway,20.58,16,0.7774538386783285
10355,Reston Town Center,Ashburn,24.87,20,0.8041817450743868
10356,Herndon,Anacostia,96.37,62,0.6433537407907025
10357,Herndon,Archives,72.0,58,0.8055555555555556
10358,Herndon,Archives,79.6,58,0.7286432160804021
10359,Herndon,Benning Road,72.5,63,0.8689655172413793
10360,Herndon,Brookland-CUA,99.05,63,0.6360424028268551
10361,Herndon,Capitol South,82.68,55,0.6652152878567973
10362,Herndon,Cleveland Park,86.72,60,0.6918819188191881
10363,Herndon,Cleveland Park,80.83,60,0.7422986514907831
10364,Herndon,Columbia Heights,78.05,65,0.8327994875080077
10365,Herndon,Congress Heights,137.43,65,0.4729680564651095
10366,Herndon,Deanwood,112.43,71,0.6315040469625545
10367,Herndon,Dupont Circle,65.35,55,0.8416220351951034
10368,Herndon,Eastern Market,84.02,57,0.6784099024041895
10369,Herndon,Farragut North,,53,0.0
10370,Herndon,Farragut West,53.32,44,0.8252063015753939
10371,Herndon,Farragut West,50.52,44,0.8709422011084719
10372,Herndon,Federal Center SW,,53,0.0
10373,Herndon,Federal Triangle,,47,0.0
10374,Herndon,Foggy Bottom-GWU,47.12,42,0.8913412563667233
10375,Herndon,Fort Totten,100.38,66,0.657501494321578
10376,Herndon,Friendship Heights,102.77,66,0.6422107618954949
10377,Herndon,Gallery Place,80.68,53,0.6569162121963311
10378,Herndon,Gallery Place,60.48,53,0.8763227513227514
10379,Herndon,Georgia Ave-Petworth,101.1,68,0.6726013847675569
10380,Herndon,Judiciary Square,,55,0.0
10381,Herndon,L'Enfant Plaza,,51,0.0
10382,Herndon,McPherson Sq,,45,0.0
10383,Herndon,Metro Center,53.1,46,0.8662900188323917
10384,Herndon,Metro Center,53.53,46,0.8593312161404819
10385,Herndon,Minnesota Ave,100.78,69,0.6846596546933915
10386,Herndon,Mt Vernon Sq,,60,0.0
10387,Herndon,Navy Yard-Ballpark,82.45,60,0.7277137659187386
10388,Herndon,NoMa-Gallaudet U,67.58,59,0.8730393607576207
10389,Herndon,Potomac Ave,89.6,59,0.6584821428571429
10390,Herndon,Rhode Island Ave,90.58,61,0.673437844998896
10391,Herndon,Shaw-Howard U,79.78,61,0.7646026573075959
10392,Herndon,Shaw-Howard U,80.23,61,0.7603140969712078
10393,Herndon,Smithsonian,54.48,49,0.8994126284875185
10394,Herndon,Smithsonian,57.77,49,0.8481911026484334
10395,Herndon,Stadium-Armory,100.55,60,0.5967180507210343
10396,Herndon,Takoma,103.95,69,0.6637806637806638
10397,Herndon,Tenleytown-AU,96.35,64,0.6642449403217436
10398,Herndon,U Street,74.02,63,0.8511213185625507
10399,Herndon,Union Station,82.5,57,0.6909090909090909
10400,Herndon,Van Ness-UDC,,62,0.0
10401,Herndon,Waterfront,81.35,58,0.7129686539643516
10402,Herndon,Waterfront,79.7,58,0.7277289836888331
10403,Herndon,Woodley Park,76.92,57,0.7410296411856474
10404,Herndon,Shady Grove,174.2,87,0.49942594718714123
10405,Herndon,Rockville,152.1,83,0.5456936226166995
10406,Herndon,Twinbrook,148.6,80,0.5383580080753702
10407,Herndon,Glenmont,131.55,82,0.6233371341695172
10408,Herndon,White Flint,151.85,77,0.507079354626276
10409,Herndon,Wheaton,121.08,78,0.6442021803766105
10410,Herndon,Grosvenor-Strathmore,113.48,74,0.6520972858653507
10411,Herndon,Forest Glen,113.05,75,0.6634232640424591
10412,Herndon,Greenbelt,158.5,83,0.5236593059936908
10413,Herndon,Medical Center,125.22,71,0.5670020763456317
10414,Herndon,Silver Spring,96.75,72,0.7441860465116279
10415,Herndon,Bethesda,128.15,69,0.538431525555989
10416,Herndon,College Park-U of Md,116.58,80,0.686224052153028
10417,Herndon,Prince George's Plaza,126.98,77,0.6063947078280044
10418,Herndon,West Hyattsville,126.52,74,0.5848877647802719
10419,Herndon,New Carrollton,150.42,79,0.5251961175375616
10420,Herndon,Landover,121.58,76,0.6251028129626583
10421,Herndon,Cheverly,120.65,73,0.6050559469539991
10422,Herndon,West Falls Church,52.17,35,0.6708836496070538
10423,Herndon,Rosslyn,44.97,39,0.8672448298865911
10424,Herndon,Court House,44.28,36,0.8130081300813008
10425,Herndon,Addison Road,76.78,69,0.8986715290440219
10426,Herndon,Clarendon,40.3,34,0.8436724565756825
10427,Herndon,East Falls Church,30.73,27,0.8786202408070289
10428,Herndon,Arlington Cemetery,57.63,46,0.7981953843484296
10429,Herndon,Virginia Sq-GMU,37.95,33,0.8695652173913043
10430,Herndon,Dunn Loring,105.62,39,0.36924824843779586
10431,Herndon,Ballston-MU,37.13,31,0.8349043899811472
10432,Herndon,Vienna,76.7,42,0.5475880052151239
10433,Herndon,Pentagon,70.6,49,0.6940509915014165
10434,Herndon,Pentagon City,68.52,50,0.7297139521307647
10435,Herndon,Crystal City,68.08,52,0.763807285546416
10436,Herndon,Ronald Reagan Washington National Airport,82.58,54,0.6539113586824897
10437,Herndon,Naylor Road,124.75,70,0.561122244488978
10438,Herndon,Suitland,226.12,72,0.3184150008844861
10439,Herndon,Southern Ave,115.3,67,0.5810928013876843
10440,Herndon,Branch Ave,140.95,75,0.5321035828307911
10441,Herndon,Braddock Road,97.58,60,0.6148800983808157
10442,Herndon,King St-Old Town,148.45,62,0.4176490400808353
10443,Herndon,Eisenhower Ave,167.65,69,0.4115717268118103
10444,Herndon,Van Dorn Street,152.35,67,0.43977682966852644
10445,Herndon,Huntington,154.3,70,0.45366169799092676
10446,Herndon,Franconia-Springfield,111.93,73,0.6521933351201643
10447,Herndon,Capitol Heights,136.58,66,0.4832332698784595
10448,Herndon,Largo Town Center,83.8,75,0.8949880668257757
10449,Herndon,Morgan Boulevard,79.25,72,0.9085173501577287
10450,Herndon,McLean,25.9,19,0.7335907335907337
10451,Herndon,Tysons Corner,24.4,17,0.6967213114754098
10452,Herndon,Greensboro,28.03,15,0.5351409204423832
10453,Herndon,Spring Hill,20.82,13,0.6243996157540826
10454,Herndon,Wiehle-Reston East,20.65,5,0.2421307506053269
10455,Herndon,Reston Town Center,14.05,3,0.21352313167259784
10456,Herndon,Herndon,,0,1.0
10457,Herndon,Innovation Center,14.65,3,0.20477815699658702
10458,Herndon,Dulles Airport,11.5,7,0.6086956521739131
10459,Herndon,Loudoun Gateway,18.63,13,0.6977992485238862
10460,Herndon,Ashburn,22.92,17,0.7417102966841186
10461,Innovation Center,Anacostia,108.75,65,0.5977011494252874
10462,Innovation Center,Archives,79.38,61,0.7684555303602923
10463,Innovation Center,Archives,86.98,61,0.7013106461255461
10464,Innovation Center,Benning Road,79.88,66,0.8262393590385578
10465,Innovation Center,Brookland-CUA,102.43,66,0.64434247778971
10466,Innovation Center,Capitol South,90.07,58,0.6439435994226713
10467,Innovation Center,Cleveland Park,92.1,63,0.6840390879478828
10468,Innovation Center,Cleveland Park,86.22,63,0.7306889352818372
10469,Innovation Center,Columbia Heights,85.77,68,0.7928180016322723
10470,Innovation Center,Congress Heights,144.82,68,0.469548404916448
10471,Innovation Center,Deanwood,125.32,74,0.5904883498244494
10472,Innovation Center,Dupont Circle,110.23,58,0.5261725483080831
10473,Innovation Center,Eastern Market,91.4,60,0.6564551422319475
10474,Innovation Center,Farragut North,,56,0.0
10475,Innovation Center,Farragut West,60.7,47,0.7742998352553542
10476,Innovation Center,Farragut West,57.9,47,0.8117443868739206
10477,Innovation Center,Federal Center SW,,56,0.0
10478,Innovation Center,Federal Triangle,,50,0.0
10479,Innovation Center,Foggy Bottom-GWU,54.5,45,0.8256880733944955
10480,Innovation Center,Fort Totten,109.77,69,0.6285870456408855
10481,Innovation Center,Friendship Heights,110.15,69,0.6264185201997277
10482,Innovation Center,Gallery Place,78.6,56,0.712468193384224
10483,Innovation Center,Gallery Place,67.87,56,0.8251068218653307
10484,Innovation Center,Georgia Ave-Petworth,110.48,71,0.6426502534395365
10485,Innovation Center,Judiciary Square,,58,0.0
10486,Innovation Center,L'Enfant Plaza,,54,0.0
10487,Innovation Center,McPherson Sq,,48,0.0
10488,Innovation Center,Metro Center,60.48,49,0.8101851851851852
10489,Innovation Center,Metro Center,60.92,49,0.804333552199606
10490,Innovation Center,Minnesota Ave,108.17,72,0.6656189331607655
10491,Innovation Center,Mt Vernon Sq,,63,0.0
10492,Innovation Center,Navy Yard-Ballpark,105.33,63,0.5981201936770151
10493,Innovation Center,NoMa-Gallaudet U,70.97,62,0.8736085670001409
10494,Innovation Center,Potomac Ave,96.98,62,0.6393070736234275
10495,Innovation Center,Rhode Island Ave,102.97,64,0.6215402544430416
10496,Innovation Center,Shaw-Howard U,89.17,64,0.7177301783110912
10497,Innovation Center,Shaw-Howard U,95.25,64,0.6719160104986877
10498,Innovation Center,Smithsonian,61.87,52,0.8404719573298853
10499,Innovation Center,Smithsonian,65.15,52,0.7981580966999232
10500,Innovation Center,Stadium-Armory,112.95,63,0.5577689243027888
10501,Innovation Center,Takoma,111.33,72,0.6467259498787389
10502,Innovation Center,Tenleytown-AU,103.73,67,0.6459076448471994
10503,Innovation Center,U Street,81.4,66,0.8108108108108107
10504,Innovation Center,Union Station,91.88,60,0.65302568567697
10505,Innovation Center,Van Ness-UDC,,65,0.0
10506,Innovation Center,Waterfront,91.5,61,0.6666666666666666
10507,Innovation Center,Waterfront,88.73,61,0.6874788684774034
