name_O,name_D,median_p75,count
ANACOSTIA,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,24.425,26
ANACOSTIA,CAPITOL SOUTH,14.4,57
ANACOSTIA,COLUMBIA HEIGHTS,68.55,3
ANACOSTIA,CONGRESS HEIGHTS,12.316666666666666,19
ANACOSTIA,CRYSTAL CITY,48.05,5
ANACOSTIA,EASTERN MARKET,12.233333333333334,88
ANACOSTIA,FARRAGUT NORTH,29.2,17
ANACOSTIA,FARRAGUT WEST,28.933333333333334,15
ANACOSTIA,FEDERAL CENTER SW,23.7,19
ANACOSTIA,FEDERAL TRIANGLE,27.833333333333332,36
ANACOSTIA,FOGGY BOTTOM-GWU,29.066666666666666,14
ANACOSTIA,GALLERY PL-CHINATOWN,24.433333333333334,21
ANACOSTIA,GEORGIA AVE-PETWORTH,68.55,3
ANACOSTIA,JUDICIARY SQUARE,24.416666666666668,23
ANACOSTIA,L'ENFANT PLAZA,24.808333333333334,20
ANACOSTIA,MCPHERSON SQUARE,27.833333333333332,26
ANACOSTIA,METRO CENTER,27.0,29
ANACOSTIA,MT VERNON SQ 7TH ST-CONVENTION CENTER,22.049999999999997,10
ANACOSTIA,NAVY YARD-BALLPARK,12.208333333333332,76
ANACOSTIA,NOMA-GALLAUDET,24.95,23
ANACOSTIA,PENTAGON CITY,46.925,4
ANACOSTIA,POTOMAC AVE,12.100000000000001,32
ANACOSTIA,RHODE ISLAND AVE-BRENTWOOD,38.483333333333334,4
ANACOSTIA,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,48.05,5
ANACOSTIA,SMITHSONIAN,24.808333333333334,18
ANACOSTIA,STADIUM-ARMORY,12.533333333333333,19
ANACOSTIA,UNION STATION,25.083333333333332,35
ANACOSTIA,WATERFRONT,14.55,36
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,ANACOSTIA,23.416666666666668,35
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,ARLINGTON CEMETERY,41.25,159
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,BALLSTON-MU,38.166666666666664,15
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,BENNING ROAD,61.94166666666666,4
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,BETHESDA,67.48333333333333,7
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,BRADDOCK ROAD,44.79166666666667,62
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,BROOKLAND-CUA,24.116666666666667,127
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,CAPITOL SOUTH,14.633333333333333,8604
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,CLARENDON,36.6,52
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,CLEVELAND PARK,38.625,56
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,COLUMBIA HEIGHTS,18.958333333333332,1634
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,COURT HOUSE,38.766666666666666,315
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,CRYSTAL CITY,36.95,233
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,DUPONT CIRCLE,15.566666666666666,8187
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,EAST FALLS CHURCH,100.36666666666666,5
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,EASTERN MARKET,15.9,5195
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,EISENHOWER AVENUE,65.9,8
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,FARRAGUT NORTH,13.883333333333333,13655
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,FARRAGUT WEST,14.733333333333333,13219
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,FEDERAL CENTER SW,13.5,10851
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,FEDERAL TRIANGLE,13.066666666666666,17053
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,FOGGY BOTTOM-GWU,20.308333333333334,8486
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,FORT TOTTEN,30.666666666666668,17
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,FRIENDSHIP HEIGHTS,57.06666666666666,8
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,GALLERY PL-CHINATOWN,10.366666666666667,18543
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,GEORGIA AVE-PETWORTH,20.775,658
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,JUDICIARY SQUARE,10.133333333333333,14361
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,KING ST-OLD TOWN,67.975,14
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,L'ENFANT PLAZA,14.266666666666667,11957
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,MCPHERSON SQUARE,11.9,15880
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,METRO CENTER,11.241666666666667,17518
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,MINNESOTA AVE,58.43333333333333,3
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,MT VERNON SQ 7TH ST-CONVENTION CENTER,9.533333333333333,15422
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,NAVY YARD-BALLPARK,13.533333333333333,4649
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,NOMA-GALLAUDET,10.516666666666667,7939
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,PENTAGON,36.34166666666667,100
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,PENTAGON CITY,35.69166666666666,192
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,POTOMAC AVE,17.3,1602
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,RHODE ISLAND AVE-BRENTWOOD,19.366666666666667,508
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,37.36666666666667,157
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,ROSSLYN,36.75,513
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,SHAW-HOWARD U,11.7,6661
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,SILVER SPRING,52.5,8
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,SMITHSONIAN,15.0,14444
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,STADIUM-ARMORY,17.55,795
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,TAKOMA,50.61666666666667,7
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,TENLEYTOWN-AU,42.59166666666667,10
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,12.966666666666667,5913
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,UNION STATION,10.416666666666666,13079
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,VAN NESS-UDC,41.15833333333333,14
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,VIRGINIA SQUARE-GMU,34.81666666666667,19
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,WATERFRONT,13.15,7344
ARCHIVES-NAVY MEMORIAL-PENN QUARTER,WOODLEY PARK-ZOO/ADAMS MORGAN,22.366666666666667,538
ARLINGTON CEMETERY,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,35.18333333333334,84
ARLINGTON CEMETERY,BALLSTON-MU,23.666666666666668,7
ARLINGTON CEMETERY,CAPITOL SOUTH,33.06666666666667,25
ARLINGTON CEMETERY,CLARENDON,14.025,36
ARLINGTON CEMETERY,COLUMBIA HEIGHTS,25.933333333333334,3
ARLINGTON CEMETERY,COURT HOUSE,9.383333333333333,73
ARLINGTON CEMETERY,CRYSTAL CITY,44.45,27
ARLINGTON CEMETERY,DUPONT CIRCLE,18.541666666666664,18
ARLINGTON CEMETERY,EASTERN MARKET,29.95,7
ARLINGTON CEMETERY,FARRAGUT NORTH,24.366666666666667,41
ARLINGTON CEMETERY,FARRAGUT WEST,24.8,48
ARLINGTON CEMETERY,FEDERAL CENTER SW,32.975,42
ARLINGTON CEMETERY,FEDERAL TRIANGLE,32.69166666666667,82
ARLINGTON CEMETERY,FOGGY BOTTOM-GWU,17.933333333333334,69
ARLINGTON CEMETERY,GALLERY PL-CHINATOWN,36.05,61
ARLINGTON CEMETERY,JUDICIARY SQUARE,35.233333333333334,45
ARLINGTON CEMETERY,L'ENFANT PLAZA,32.6,62
ARLINGTON CEMETERY,MCPHERSON SQUARE,27.116666666666667,48
ARLINGTON CEMETERY,METRO CENTER,32.96666666666667,64
ARLINGTON CEMETERY,MT VERNON SQ 7TH ST-CONVENTION CENTER,30.766666666666666,29
ARLINGTON CEMETERY,NAVY YARD-BALLPARK,24.733333333333334,9
ARLINGTON CEMETERY,NOMA-GALLAUDET,34.833333333333336,9
ARLINGTON CEMETERY,PENTAGON,41.46666666666667,21
ARLINGTON CEMETERY,PENTAGON CITY,42.333333333333336,29
ARLINGTON CEMETERY,POTOMAC AVE,29.566666666666666,3
ARLINGTON CEMETERY,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,45.35,14
ARLINGTON CEMETERY,ROSSLYN,4.833333333333333,125
ARLINGTON CEMETERY,SHAW-HOWARD U,36.56666666666667,5
ARLINGTON CEMETERY,SMITHSONIAN,32.31666666666667,79
ARLINGTON CEMETERY,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,33.225,6
ARLINGTON CEMETERY,UNION STATION,35.375,24
ARLINGTON CEMETERY,VIRGINIA SQUARE-GMU,22.791666666666668,14
ARLINGTON CEMETERY,WATERFRONT,29.95,25
BALLSTON-MU,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,30.216666666666665,47
BALLSTON-MU,ARLINGTON CEMETERY,17.59166666666667,14
BALLSTON-MU,CAPITOL SOUTH,54.3,15
BALLSTON-MU,CLARENDON,7.783333333333333,1046
BALLSTON-MU,CLEVELAND PARK,31.7,3
BALLSTON-MU,COLUMBIA HEIGHTS,35.483333333333334,22
BALLSTON-MU,COURT HOUSE,10.183333333333334,887
BALLSTON-MU,CRYSTAL CITY,41.69166666666666,58
BALLSTON-MU,DUPONT CIRCLE,31.283333333333335,59
BALLSTON-MU,EAST FALLS CHURCH,23.450000000000003,36
BALLSTON-MU,EASTERN MARKET,48.18333333333333,7
BALLSTON-MU,FARRAGUT NORTH,29.691666666666666,84
BALLSTON-MU,FARRAGUT WEST,28.933333333333334,87
BALLSTON-MU,FEDERAL CENTER SW,49.31666666666666,20
BALLSTON-MU,FEDERAL TRIANGLE,29.633333333333333,47
BALLSTON-MU,FOGGY BOTTOM-GWU,29.65,91
BALLSTON-MU,GALLERY PL-CHINATOWN,29.633333333333333,43
BALLSTON-MU,GEORGIA AVE-PETWORTH,37.53333333333333,13
BALLSTON-MU,GREENSBORO,42.9,17
BALLSTON-MU,JUDICIARY SQUARE,46.333333333333336,23
BALLSTON-MU,L'ENFANT PLAZA,47.141666666666666,24
BALLSTON-MU,MCPHERSON SQUARE,30.216666666666665,59
BALLSTON-MU,METRO CENTER,29.633333333333333,49
BALLSTON-MU,MT VERNON SQ 7TH ST-CONVENTION CENTER,31.283333333333335,41
BALLSTON-MU,NAVY YARD-BALLPARK,42.1,17
BALLSTON-MU,NOMA-GALLAUDET,36.541666666666664,14
BALLSTON-MU,PENTAGON,24.9,15
BALLSTON-MU,PENTAGON CITY,27.8,27
BALLSTON-MU,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,43.0,47
BALLSTON-MU,ROSSLYN,12.833333333333334,487
BALLSTON-MU,SHAW-HOWARD U,36.9,15
BALLSTON-MU,SMITHSONIAN,32.266666666666666,52
BALLSTON-MU,TYSONS CORNER,42.9,17
BALLSTON-MU,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,34.71666666666667,20
BALLSTON-MU,UNION STATION,42.05,17
BALLSTON-MU,VIRGINIA SQUARE-GMU,5.4,1554
BALLSTON-MU,WATERFRONT,42.1,27
BALLSTON-MU,WOODLEY PARK-ZOO/ADAMS MORGAN,29.95,5
BENNING ROAD,CAPITOL HEIGHTS,11.666666666666666,6
BENNING ROAD,DEANWOOD,6.1,48
BENNING ROAD,EASTERN MARKET,27.883333333333333,7
BENNING ROAD,FEDERAL CENTER SW,35.166666666666664,3
BENNING ROAD,GALLERY PL-CHINATOWN,37.93333333333333,3
BENNING ROAD,JUDICIARY SQUARE,37.93333333333333,3
BENNING ROAD,L'ENFANT PLAZA,35.166666666666664,3
BENNING ROAD,MINNESOTA AVE,5.25,19
BENNING ROAD,NAVY YARD-BALLPARK,28.583333333333332,3
BENNING ROAD,NOMA-GALLAUDET,18.883333333333333,6
BENNING ROAD,POTOMAC AVE,23.991666666666667,6
BENNING ROAD,SMITHSONIAN,35.166666666666664,3
BENNING ROAD,STADIUM-ARMORY,23.991666666666667,6
BENNING ROAD,UNION STATION,21.508333333333333,8
BETHESDA,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,72.0,18
BETHESDA,CLEVELAND PARK,31.225,18
BETHESDA,COLUMBIA HEIGHTS,39.1,11
BETHESDA,DUPONT CIRCLE,50.2,26
BETHESDA,FARRAGUT NORTH,54.833333333333336,27
BETHESDA,FARRAGUT WEST,52.675,28
BETHESDA,FEDERAL CENTER SW,101.33333333333334,10
BETHESDA,FEDERAL TRIANGLE,77.3,15
BETHESDA,FOGGY BOTTOM-GWU,55.041666666666664,114
BETHESDA,FRIENDSHIP HEIGHTS,14.758333333333333,78
BETHESDA,GALLERY PL-CHINATOWN,64.45,13
BETHESDA,GEORGIA AVE-PETWORTH,38.708333333333336,6
BETHESDA,JUDICIARY SQUARE,63.63333333333333,5
BETHESDA,L'ENFANT PLAZA,102.41666666666667,14
BETHESDA,MCPHERSON SQUARE,60.06666666666666,14
BETHESDA,MEDICAL CENTER,7.4,334
BETHESDA,METRO CENTER,88.78333333333333,16
BETHESDA,MT VERNON SQ 7TH ST-CONVENTION CENTER,51.43333333333334,4
BETHESDA,NOMA-GALLAUDET,68.86666666666667,6
BETHESDA,ROSSLYN,44.46666666666667,113
BETHESDA,SHAW-HOWARD U,47.65,5
BETHESDA,SILVER SPRING,31.166666666666668,8
BETHESDA,SMITHSONIAN,78.225,18
BETHESDA,TENLEYTOWN-AU,17.65,53
BETHESDA,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,47.65,9
BETHESDA,UNION STATION,64.45,7
BETHESDA,VAN NESS-UDC,24.716666666666665,5
BETHESDA,WATERFRONT,78.225,6
BETHESDA,WHITE FLINT,36.03333333333333,31
BETHESDA,WOODLEY PARK-ZOO/ADAMS MORGAN,32.766666666666666,13
BRADDOCK ROAD,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,48.85,25
BRADDOCK ROAD,CAPITOL SOUTH,44.45,9
BRADDOCK ROAD,COURT HOUSE,51.43333333333333,5
BRADDOCK ROAD,CRYSTAL CITY,20.233333333333334,181
BRADDOCK ROAD,DUPONT CIRCLE,69.19166666666666,14
BRADDOCK ROAD,EASTERN MARKET,43.75833333333334,8
BRADDOCK ROAD,EISENHOWER AVENUE,8.316666666666666,363
BRADDOCK ROAD,FARRAGUT NORTH,52.266666666666666,27
BRADDOCK ROAD,FARRAGUT WEST,49.53333333333333,30
BRADDOCK ROAD,FEDERAL CENTER SW,53.28333333333333,17
BRADDOCK ROAD,FEDERAL TRIANGLE,52.05,31
BRADDOCK ROAD,FOGGY BOTTOM-GWU,53.03333333333333,13
BRADDOCK ROAD,GALLERY PL-CHINATOWN,46.2,21
BRADDOCK ROAD,HUNTINGTON,8.133333333333333,55
BRADDOCK ROAD,JUDICIARY SQUARE,46.2,5
BRADDOCK ROAD,KING ST-OLD TOWN,6.7,1056
BRADDOCK ROAD,L'ENFANT PLAZA,53.28333333333333,21
BRADDOCK ROAD,MCPHERSON SQUARE,45.18333333333334,22
BRADDOCK ROAD,METRO CENTER,47.825,28
BRADDOCK ROAD,MT VERNON SQ 7TH ST-CONVENTION CENTER,41.13333333333333,11
BRADDOCK ROAD,NAVY YARD-BALLPARK,44.05,11
BRADDOCK ROAD,NOMA-GALLAUDET,59.38333333333333,5
BRADDOCK ROAD,PENTAGON,21.866666666666667,82
BRADDOCK ROAD,PENTAGON CITY,21.283333333333335,135
BRADDOCK ROAD,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,20.491666666666667,142
BRADDOCK ROAD,ROSSLYN,51.43333333333333,17
BRADDOCK ROAD,SMITHSONIAN,52.666666666666664,30
BRADDOCK ROAD,UNION STATION,56.425,4
BRADDOCK ROAD,VAN DORN STREET,22.083333333333332,6
BRADDOCK ROAD,WATERFRONT,43.68333333333333,17
BROOKLAND-CUA,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,21.1,167
BROOKLAND-CUA,CAPITOL SOUTH,23.416666666666664,130
BROOKLAND-CUA,COLUMBIA HEIGHTS,16.183333333333334,122
BROOKLAND-CUA,CRYSTAL CITY,49.983333333333334,3
BROOKLAND-CUA,DUPONT CIRCLE,23.116666666666667,100
BROOKLAND-CUA,EASTERN MARKET,23.166666666666668,108
BROOKLAND-CUA,FARRAGUT NORTH,24.316666666666666,108
BROOKLAND-CUA,FARRAGUT WEST,25.016666666666666,83
BROOKLAND-CUA,FEDERAL CENTER SW,24.108333333333334,90
BROOKLAND-CUA,FEDERAL TRIANGLE,23.183333333333334,129
BROOKLAND-CUA,FOGGY BOTTOM-GWU,30.208333333333336,36
BROOKLAND-CUA,FORT TOTTEN,13.533333333333333,13
BROOKLAND-CUA,GALLERY PL-CHINATOWN,20.733333333333334,188
BROOKLAND-CUA,GEORGIA AVE-PETWORTH,14.85,71
BROOKLAND-CUA,JUDICIARY SQUARE,19.458333333333336,154
BROOKLAND-CUA,L'ENFANT PLAZA,26.416666666666668,69
BROOKLAND-CUA,MCPHERSON SQUARE,23.0,112
BROOKLAND-CUA,METRO CENTER,21.991666666666667,134
BROOKLAND-CUA,MT VERNON SQ 7TH ST-CONVENTION CENTER,20.933333333333334,187
BROOKLAND-CUA,NAVY YARD-BALLPARK,23.333333333333332,76
BROOKLAND-CUA,NOMA-GALLAUDET,12.966666666666667,343
BROOKLAND-CUA,POTOMAC AVE,23.683333333333334,17
BROOKLAND-CUA,RHODE ISLAND AVE-BRENTWOOD,4.833333333333333,258
BROOKLAND-CUA,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,49.983333333333334,3
BROOKLAND-CUA,SHAW-HOWARD U,17.833333333333336,126
BROOKLAND-CUA,SMITHSONIAN,26.291666666666668,78
BROOKLAND-CUA,STADIUM-ARMORY,22.083333333333336,6
BROOKLAND-CUA,TAKOMA,29.15,3
BROOKLAND-CUA,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,19.15,121
BROOKLAND-CUA,UNION STATION,15.833333333333334,273
BROOKLAND-CUA,WATERFRONT,26.09166666666667,30
BROOKLAND-CUA,WEST HYATTSVILLE,19.0,3
BROOKLAND-CUA,WOODLEY PARK-ZOO/ADAMS MORGAN,23.108333333333334,34
CAPITOL HEIGHTS,BENNING ROAD,6.25,7
CAPITOL HEIGHTS,DEANWOOD,16.09166666666667,6
CAPITOL HEIGHTS,MINNESOTA AVE,16.666666666666668,3
CAPITOL SOUTH,ANACOSTIA,14.5,51
CAPITOL SOUTH,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,14.033333333333333,8812
CAPITOL SOUTH,ARLINGTON CEMETERY,53.61666666666667,43
CAPITOL SOUTH,BALLSTON-MU,72.775,6
CAPITOL SOUTH,BRADDOCK ROAD,61.108333333333334,14
CAPITOL SOUTH,BROOKLAND-CUA,24.0,91
CAPITOL SOUTH,CLARENDON,36.68333333333334,14
CAPITOL SOUTH,CLEVELAND PARK,27.716666666666665,13
CAPITOL SOUTH,COLUMBIA HEIGHTS,28.416666666666668,307
CAPITOL SOUTH,CONGRESS HEIGHTS,28.1,15
CAPITOL SOUTH,COURT HOUSE,46.29166666666667,76
CAPITOL SOUTH,CRYSTAL CITY,29.533333333333335,97
CAPITOL SOUTH,DUPONT CIRCLE,26.34166666666667,1796
CAPITOL SOUTH,EASTERN MARKET,6.566666666666666,9712
CAPITOL SOUTH,FARRAGUT NORTH,22.933333333333334,3519
CAPITOL SOUTH,FARRAGUT WEST,23.016666666666666,3659
CAPITOL SOUTH,FEDERAL CENTER SW,9.233333333333333,7345
CAPITOL SOUTH,FEDERAL TRIANGLE,16.65,7085
CAPITOL SOUTH,FOGGY BOTTOM-GWU,28.95,2321
CAPITOL SOUTH,FORT TOTTEN,41.99166666666667,4
CAPITOL SOUTH,FRIENDSHIP HEIGHTS,57.93333333333333,3
CAPITOL SOUTH,GALLERY PL-CHINATOWN,14.85,7020
CAPITOL SOUTH,GEORGIA AVE-PETWORTH,29.083333333333332,109
CAPITOL SOUTH,JUDICIARY SQUARE,11.608333333333334,6878
CAPITOL SOUTH,L'ENFANT PLAZA,11.833333333333334,6842
CAPITOL SOUTH,MCPHERSON SQUARE,19.333333333333332,4869
CAPITOL SOUTH,METRO CENTER,17.35,6641
CAPITOL SOUTH,MT VERNON SQ 7TH ST-CONVENTION CENTER,15.766666666666667,4696
CAPITOL SOUTH,NAVY YARD-BALLPARK,6.766666666666667,6674
CAPITOL SOUTH,NOMA-GALLAUDET,11.383333333333333,4592
CAPITOL SOUTH,PENTAGON,30.666666666666664,34
CAPITOL SOUTH,PENTAGON CITY,29.533333333333335,75
CAPITOL SOUTH,POTOMAC AVE,7.266666666666667,4376
CAPITOL SOUTH,RHODE ISLAND AVE-BRENTWOOD,19.95,276
CAPITOL SOUTH,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,28.21666666666667,76
CAPITOL SOUTH,ROSSLYN,44.80833333333334,152
CAPITOL SOUTH,SHAW-HOWARD U,20.133333333333333,1385
CAPITOL SOUTH,SMITHSONIAN,15.283333333333333,6976
CAPITOL SOUTH,STADIUM-ARMORY,8.166666666666666,2510
CAPITOL SOUTH,TAKOMA,35.333333333333336,3
CAPITOL SOUTH,TENLEYTOWN-AU,38.86666666666667,4
CAPITOL SOUTH,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,22.891666666666666,1120
CAPITOL SOUTH,UNION STATION,10.15,8073
CAPITOL SOUTH,VAN NESS-UDC,39.50833333333333,4
CAPITOL SOUTH,VIRGINIA SQUARE-GMU,58.666666666666664,7
CAPITOL SOUTH,WATERFRONT,8.616666666666667,5971
CAPITOL SOUTH,WOODLEY PARK-ZOO/ADAMS MORGAN,33.925,100
CLARENDON,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,36.13333333333333,85
CLARENDON,ARLINGTON CEMETERY,12.833333333333334,39
CLARENDON,BALLSTON-MU,8.166666666666666,1046
CLARENDON,BETHESDA,80.85,3
CLARENDON,CAPITOL SOUTH,34.68333333333334,20
CLARENDON,CLEVELAND PARK,35.96666666666667,7
CLARENDON,COLUMBIA HEIGHTS,28.941666666666666,30
CLARENDON,COURT HOUSE,5.208333333333334,2096
CLARENDON,CRYSTAL CITY,28.133333333333333,54
CLARENDON,DUPONT CIRCLE,21.55,238
CLARENDON,EAST FALLS CHURCH,25.05,17
CLARENDON,EASTERN MARKET,34.68333333333334,18
CLARENDON,FARRAGUT NORTH,22.133333333333333,217
CLARENDON,FARRAGUT WEST,21.308333333333334,242
CLARENDON,FEDERAL CENTER SW,33.63333333333333,38
CLARENDON,FEDERAL TRIANGLE,32.45,101
CLARENDON,FOGGY BOTTOM-GWU,19.625,304
CLARENDON,GALLERY PL-CHINATOWN,33.65,96
CLARENDON,GEORGIA AVE-PETWORTH,44.95,4
CLARENDON,JUDICIARY SQUARE,43.9,55
CLARENDON,L'ENFANT PLAZA,41.21666666666667,58
CLARENDON,MCPHERSON SQUARE,24.816666666666666,170
CLARENDON,METRO CENTER,29.65,127
CLARENDON,MT VERNON SQ 7TH ST-CONVENTION CENTER,32.975,72
CLARENDON,NAVY YARD-BALLPARK,38.93333333333334,40
CLARENDON,NOMA-GALLAUDET,37.93333333333333,21
CLARENDON,PENTAGON,25.266666666666666,52
CLARENDON,PENTAGON CITY,25.633333333333333,57
CLARENDON,POTOMAC AVE,30.5,3
CLARENDON,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,33.2,27
CLARENDON,ROSSLYN,7.033333333333333,1567
CLARENDON,SHAW-HOWARD U,30.6,42
CLARENDON,SMITHSONIAN,35.90833333333333,84
CLARENDON,STADIUM-ARMORY,44.083333333333336,3
CLARENDON,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,29.033333333333335,49
CLARENDON,UNION STATION,37.78333333333333,29
CLARENDON,VAN NESS-UDC,37.68333333333333,5
CLARENDON,VIRGINIA SQUARE-GMU,6.616666666666666,1462
CLARENDON,WATERFRONT,39.53333333333333,40
CLARENDON,WOODLEY PARK-ZOO/ADAMS MORGAN,26.166666666666668,47
CLEVELAND PARK,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,31.516666666666666,89
CLEVELAND PARK,BALLSTON-MU,30.016666666666666,3
CLEVELAND PARK,BETHESDA,34.983333333333334,5
CLEVELAND PARK,BROOKLAND-CUA,25.2,5
CLEVELAND PARK,CAPITOL SOUTH,37.93333333333333,23
CLEVELAND PARK,CLARENDON,37.766666666666666,7
CLEVELAND PARK,COLUMBIA HEIGHTS,12.783333333333333,259
CLEVELAND PARK,COURT HOUSE,32.391666666666666,8
CLEVELAND PARK,DUPONT CIRCLE,14.616666666666667,575
CLEVELAND PARK,EASTERN MARKET,37.641666666666666,16
CLEVELAND PARK,FARRAGUT NORTH,15.9,527
CLEVELAND PARK,FARRAGUT WEST,16.416666666666668,433
CLEVELAND PARK,FEDERAL CENTER SW,35.08333333333333,36
CLEVELAND PARK,FEDERAL TRIANGLE,30.508333333333333,106
CLEVELAND PARK,FOGGY BOTTOM-GWU,16.21666666666667,364
CLEVELAND PARK,FORT TOTTEN,27.55,3
CLEVELAND PARK,FRIENDSHIP HEIGHTS,13.916666666666666,49
CLEVELAND PARK,GALLERY PL-CHINATOWN,27.458333333333332,104
CLEVELAND PARK,GEORGIA AVE-PETWORTH,17.65833333333333,68
CLEVELAND PARK,JUDICIARY SQUARE,31.991666666666667,62
CLEVELAND PARK,L'ENFANT PLAZA,33.38333333333333,44
CLEVELAND PARK,MCPHERSON SQUARE,18.083333333333336,306
CLEVELAND PARK,METRO CENTER,23.566666666666666,152
CLEVELAND PARK,MT VERNON SQ 7TH ST-CONVENTION CENTER,20.75,171
CLEVELAND PARK,NAVY YARD-BALLPARK,36.18333333333333,17
CLEVELAND PARK,NOMA-GALLAUDET,30.5,23
CLEVELAND PARK,RHODE ISLAND AVE-BRENTWOOD,34.08333333333333,4
CLEVELAND PARK,ROSSLYN,26.883333333333333,19
CLEVELAND PARK,SHAW-HOWARD U,19.608333333333334,148
CLEVELAND PARK,SMITHSONIAN,31.34166666666667,72
CLEVELAND PARK,TENLEYTOWN-AU,9.358333333333334,120
CLEVELAND PARK,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,16.9,189
CLEVELAND PARK,UNION STATION,32.266666666666666,35
CLEVELAND PARK,VAN NESS-UDC,5.683333333333334,165
CLEVELAND PARK,VIRGINIA SQUARE-GMU,30.016666666666666,3
CLEVELAND PARK,WATERFRONT,33.16666666666667,18
CLEVELAND PARK,WOODLEY PARK-ZOO/ADAMS MORGAN,7.816666666666666,679
COLLEGE PARK-U OF MD,PRINCE GEORGE'S PLAZA,10.0,62
COLUMBIA HEIGHTS,ANACOSTIA,37.1,3
COLUMBIA HEIGHTS,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,17.516666666666666,2654
COLUMBIA HEIGHTS,ARLINGTON CEMETERY,17.883333333333333,3
COLUMBIA HEIGHTS,BALLSTON-MU,33.5,27
