name_O,name_D,median_p5,count
RONALD REAGAN WASHINGTON NATIONAL AIRPORT,CRYSTAL CITY,8.316666666666666,23
RONALD REAGAN WASHINGTON NATIONAL AIRPORT,DUPONT CIRCLE,43.349999999999994,6
RONALD REAGAN WASHINGTON NATIONAL AIRPORT,FARRAGUT NORTH,47.43333333333333,3
RONALD REAGAN WASHINGTON NATIONAL AIRPORT,FARRAGUT WEST,47.43333333333333,3
RONALD REAGAN WASHINGTON NATIONAL AIRPORT,FEDERAL TRIANGLE,33.53333333333333,7
RONALD REAGAN WASHINGTON NATIONAL AIRPORT,FOGGY BOTTOM-GWU,29.458333333333336,4
RONALD REAGAN WASHINGTON NATIONAL AIRPORT,GALLERY PL-CHINATOWN,27.65,5
RONALD REAGAN WASHINGTON NATIONAL AIRPORT,JUDICIARY SQUARE,23.716666666666665,5
RONALD REAGAN WASHINGTON NATIONAL AIRPORT,KING ST-OLD TOWN,26.066666666666666,4
RONALD REAGAN WASHINGTON NATIONAL AIRPORT,L'ENFANT PLAZA,21.208333333333336,10
RONALD REAGAN WASHINGTON NATIONAL AIRPORT,MCPHERSON SQUARE,31.666666666666668,7
RONALD REAGAN WASHINGTON NATIONAL AIRPORT,METRO CENTER,27.65,7
RONALD REAGAN WASHINGTON NATIONAL AIRPORT,NAVY YARD-BALLPARK,25.833333333333332,5
RONALD REAGAN WASHINGTON NATIONAL AIRPORT,PENTAGON CITY,12.316666666666666,15
RONALD REAGAN WASHINGTON NATIONAL AIRPORT,ROSSLYN,22.016666666666666,5
RONALD REAGAN WASHINGTON NATIONAL AIRPORT,SMITHSONIAN,25.666666666666664,8
RONALD REAGAN WASHINGTON NATIONAL AIRPORT,STADIUM-ARMORY,28.083333333333336,4
RONALD REAGAN WASHINGTON NATIONAL AIRPORT,UNION STATION,38.983333333333334,3
RONALD REAGAN WASHINGTON NATIONAL AIRPORT,VIRGINIA SQUARE-GMU,31.958333333333336,4
RONALD REAGAN WASHINGTON NATIONAL AIRPORT,WATERFRONT,21.683333333333334,3
ROSSLYN,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,36.2,61
ROSSLYN,BALLSTON-MU,15.933333333333334,107
ROSSLYN,CAPITOL SOUTH,42.96666666666667,18
ROSSLYN,CLARENDON,10.041666666666668,202
ROSSLYN,CLEVELAND PARK,27.25,3
ROSSLYN,COLUMBIA HEIGHTS,29.666666666666668,29
ROSSLYN,COURT HOUSE,6.55,507
ROSSLYN,CRYSTAL CITY,33.416666666666664,41
ROSSLYN,DUPONT CIRCLE,16.583333333333332,235
ROSSLYN,EASTERN MARKET,45.88333333333333,11
ROSSLYN,FARRAGUT NORTH,16.425,156
ROSSLYN,FARRAGUT WEST,17.758333333333333,162
ROSSLYN,FEDERAL CENTER SW,31.3,35
ROSSLYN,FEDERAL TRIANGLE,32.31666666666667,67
ROSSLYN,FOGGY BOTTOM-GWU,14.041666666666668,268
ROSSLYN,GALLERY PL-CHINATOWN,27.816666666666666,77
ROSSLYN,GEORGIA AVE-PETWORTH,24.6,27
ROSSLYN,JUDICIARY SQUARE,33.833333333333336,61
ROSSLYN,KING ST-OLD TOWN,50.3,5
ROSSLYN,L'ENFANT PLAZA,30.95,69
ROSSLYN,MCPHERSON SQUARE,23.258333333333333,126
ROSSLYN,METRO CENTER,27.041666666666664,148
ROSSLYN,MT VERNON SQ 7TH ST-CONVENTION CENTER,27.166666666666668,67
ROSSLYN,NAVY YARD-BALLPARK,36.733333333333334,21
ROSSLYN,NOMA-GALLAUDET,44.108333333333334,8
ROSSLYN,PENTAGON,44.75,11
ROSSLYN,PENTAGON CITY,31.008333333333333,30
ROSSLYN,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,29.883333333333333,4
ROSSLYN,SHAW-HOWARD U,27.583333333333332,37
ROSSLYN,SMITHSONIAN,32.31666666666667,81
ROSSLYN,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,24.8,79
ROSSLYN,UNION STATION,36.666666666666664,19
ROSSLYN,VIRGINIA SQUARE-GMU,14.683333333333334,87
ROSSLYN,WATERFRONT,28.9,8
ROSSLYN,WOODLEY PARK-ZOO/ADAMS MORGAN,28.15,8
Reston Town Center,WIEHLE-RESTON EAST,7.783333333333333,63
SHAW-HOWARD U,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,10.016666666666667,984
SHAW-HOWARD U,BROOKLAND-CUA,21.1,22
SHAW-HOWARD U,CAPITOL HEIGHTS,30.3,3
SHAW-HOWARD U,CAPITOL SOUTH,19.35,135
SHAW-HOWARD U,CLARENDON,35.266666666666666,7
SHAW-HOWARD U,CLEVELAND PARK,19.633333333333333,37
SHAW-HOWARD U,COLUMBIA HEIGHTS,10.708333333333332,440
SHAW-HOWARD U,COURT HOUSE,28.166666666666668,11
SHAW-HOWARD U,DUPONT CIRCLE,10.133333333333333,2041
SHAW-HOWARD U,EASTERN MARKET,22.283333333333335,113
SHAW-HOWARD U,FARRAGUT NORTH,10.933333333333334,1646
SHAW-HOWARD U,FARRAGUT WEST,11.35,1564
SHAW-HOWARD U,FEDERAL CENTER SW,17.40833333333333,232
SHAW-HOWARD U,FEDERAL TRIANGLE,10.733333333333333,763
SHAW-HOWARD U,FOGGY BOTTOM-GWU,13.866666666666667,963
SHAW-HOWARD U,GALLERY PL-CHINATOWN,8.183333333333334,2367
SHAW-HOWARD U,GEORGIA AVE-PETWORTH,12.0,253
SHAW-HOWARD U,JUDICIARY SQUARE,9.55,1280
SHAW-HOWARD U,L'ENFANT PLAZA,17.466666666666665,305
SHAW-HOWARD U,MCPHERSON SQUARE,9.083333333333334,2003
SHAW-HOWARD U,METRO CENTER,8.483333333333333,2272
SHAW-HOWARD U,MT VERNON SQ 7TH ST-CONVENTION CENTER,6.083333333333333,1958
SHAW-HOWARD U,NAVY YARD-BALLPARK,22.75,197
SHAW-HOWARD U,NOMA-GALLAUDET,11.8,841
SHAW-HOWARD U,POTOMAC AVE,25.775,16
SHAW-HOWARD U,RHODE ISLAND AVE-BRENTWOOD,17.666666666666668,75
SHAW-HOWARD U,ROSSLYN,24.21666666666667,62
SHAW-HOWARD U,SILVER SPRING,29.533333333333335,11
SHAW-HOWARD U,SMITHSONIAN,16.28333333333333,312
SHAW-HOWARD U,STADIUM-ARMORY,18.625,34
SHAW-HOWARD U,TAKOMA,35.78333333333333,5
SHAW-HOWARD U,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,5.366666666666666,1838
SHAW-HOWARD U,UNION STATION,12.041666666666668,690
SHAW-HOWARD U,VAN NESS-UDC,26.133333333333333,6
SHAW-HOWARD U,WATERFRONT,19.95,85
SHAW-HOWARD U,WOODLEY PARK-ZOO/ADAMS MORGAN,16.6,79
SILVER SPRING,BETHESDA,26.783333333333335,3
SILVER SPRING,COLUMBIA HEIGHTS,28.375,12
SILVER SPRING,DUPONT CIRCLE,35.166666666666664,4
SILVER SPRING,FARRAGUT NORTH,35.416666666666664,3
SILVER SPRING,FOGGY BOTTOM-GWU,92.85,5
SILVER SPRING,FRIENDSHIP HEIGHTS,19.34166666666667,10
SILVER SPRING,GEORGIA AVE-PETWORTH,41.03333333333333,3
SILVER SPRING,MCPHERSON SQUARE,43.266666666666666,5
SILVER SPRING,METRO CENTER,48.8,4
SILVER SPRING,MT VERNON SQ 7TH ST-CONVENTION CENTER,36.13333333333334,6
SILVER SPRING,SHAW-HOWARD U,36.13333333333334,6
SILVER SPRING,TAKOMA,12.633333333333333,23
SILVER SPRING,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,33.96666666666667,4
SILVER SPRING,WOODLEY PARK-ZOO/ADAMS MORGAN,52.25,3
SMITHSONIAN,ANACOSTIA,23.058333333333334,6
SMITHSONIAN,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,19.083333333333332,1777
SMITHSONIAN,BETHESDA,136.36666666666667,4
SMITHSONIAN,BROOKLAND-CUA,32.96666666666667,12
SMITHSONIAN,CAPITOL SOUTH,19.708333333333336,676
SMITHSONIAN,CLARENDON,48.40833333333333,6
SMITHSONIAN,CLEVELAND PARK,74.86666666666666,5
SMITHSONIAN,COLUMBIA HEIGHTS,26.308333333333334,46
SMITHSONIAN,COURT HOUSE,33.541666666666664,46
SMITHSONIAN,CRYSTAL CITY,40.8,38
SMITHSONIAN,DUPONT CIRCLE,24.366666666666667,473
SMITHSONIAN,EAST FALLS CHURCH,100.94166666666666,4
SMITHSONIAN,EASTERN MARKET,23.9,318
SMITHSONIAN,FARRAGUT NORTH,22.666666666666668,801
SMITHSONIAN,FARRAGUT WEST,22.933333333333334,899
SMITHSONIAN,FEDERAL CENTER SW,16.983333333333334,1409
SMITHSONIAN,FEDERAL TRIANGLE,23.083333333333332,1724
SMITHSONIAN,FOGGY BOTTOM-GWU,24.558333333333334,698
SMITHSONIAN,GALLERY PL-CHINATOWN,17.266666666666666,1699
SMITHSONIAN,GEORGIA AVE-PETWORTH,31.116666666666667,29
SMITHSONIAN,JUDICIARY SQUARE,18.966666666666665,1705
SMITHSONIAN,KING ST-OLD TOWN,66.05,3
SMITHSONIAN,L'ENFANT PLAZA,15.133333333333333,2356
SMITHSONIAN,MCPHERSON SQUARE,19.633333333333333,1743
SMITHSONIAN,METRO CENTER,17.266666666666666,2126
SMITHSONIAN,MT VERNON SQ 7TH ST-CONVENTION CENTER,16.216666666666665,593
SMITHSONIAN,NAVY YARD-BALLPARK,16.65,457
SMITHSONIAN,NOMA-GALLAUDET,20.8,249
SMITHSONIAN,PENTAGON,38.46666666666667,9
SMITHSONIAN,PENTAGON CITY,37.325,40
SMITHSONIAN,POTOMAC AVE,21.083333333333332,55
SMITHSONIAN,RHODE ISLAND AVE-BRENTWOOD,24.258333333333333,22
SMITHSONIAN,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,28.8,3
SMITHSONIAN,ROSSLYN,40.00833333333333,112
SMITHSONIAN,SHAW-HOWARD U,18.291666666666664,220
SMITHSONIAN,STADIUM-ARMORY,17.583333333333336,16
SMITHSONIAN,TENLEYTOWN-AU,38.958333333333336,4
SMITHSONIAN,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,21.916666666666668,235
SMITHSONIAN,UNION STATION,17.025,764
SMITHSONIAN,VAN NESS-UDC,57.69166666666666,4
SMITHSONIAN,WATERFRONT,12.033333333333333,601
SMITHSONIAN,WOODLEY PARK-ZOO/ADAMS MORGAN,43.11666666666667,15
SPRING HILL,GREENSBORO,6.3,7
SPRING HILL,TYSONS CORNER,16.491666666666667,8
STADIUM-ARMORY,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,17.116666666666667,82
STADIUM-ARMORY,CAPITOL SOUTH,9.733333333333333,183
STADIUM-ARMORY,COLUMBIA HEIGHTS,42.583333333333336,5
STADIUM-ARMORY,DUPONT CIRCLE,24.85,29
STADIUM-ARMORY,EASTERN MARKET,7.2,429
STADIUM-ARMORY,FARRAGUT NORTH,23.616666666666667,49
STADIUM-ARMORY,FARRAGUT WEST,23.741666666666667,54
STADIUM-ARMORY,FEDERAL CENTER SW,12.841666666666667,54
STADIUM-ARMORY,FEDERAL TRIANGLE,19.1,83
STADIUM-ARMORY,FOGGY BOTTOM-GWU,24.65,8
STADIUM-ARMORY,GALLERY PL-CHINATOWN,17.90833333333333,126
STADIUM-ARMORY,GEORGIA AVE-PETWORTH,41.166666666666664,3
STADIUM-ARMORY,JUDICIARY SQUARE,15.633333333333333,117
STADIUM-ARMORY,L'ENFANT PLAZA,14.333333333333334,73
STADIUM-ARMORY,MCPHERSON SQUARE,21.283333333333335,75
STADIUM-ARMORY,METRO CENTER,19.416666666666668,111
STADIUM-ARMORY,MT VERNON SQ 7TH ST-CONVENTION CENTER,20.78333333333333,46
STADIUM-ARMORY,NAVY YARD-BALLPARK,12.55,170
STADIUM-ARMORY,NOMA-GALLAUDET,13.466666666666667,119
STADIUM-ARMORY,POTOMAC AVE,4.55,261
STADIUM-ARMORY,RHODE ISLAND AVE-BRENTWOOD,18.433333333333334,26
STADIUM-ARMORY,SHAW-HOWARD U,18.733333333333334,35
STADIUM-ARMORY,SMITHSONIAN,20.816666666666666,42
STADIUM-ARMORY,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,27.84166666666667,16
STADIUM-ARMORY,UNION STATION,10.75,228
STADIUM-ARMORY,WATERFRONT,19.275,22
TAKOMA,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,46.333333333333336,15
TAKOMA,BROOKLAND-CUA,38.00833333333334,6
TAKOMA,COLUMBIA HEIGHTS,18.333333333333336,8
TAKOMA,DUPONT CIRCLE,33.275,14
TAKOMA,FARRAGUT NORTH,33.266666666666666,13
TAKOMA,FARRAGUT WEST,33.53333333333333,12
TAKOMA,FEDERAL TRIANGLE,46.40833333333333,14
TAKOMA,FOGGY BOTTOM-GWU,33.266666666666666,7
TAKOMA,GALLERY PL-CHINATOWN,46.233333333333334,17
TAKOMA,GEORGIA AVE-PETWORTH,13.816666666666666,11
TAKOMA,JUDICIARY SQUARE,46.28333333333333,14
TAKOMA,MCPHERSON SQUARE,30.641666666666666,24
TAKOMA,METRO CENTER,43.78333333333333,24
TAKOMA,MT VERNON SQ 7TH ST-CONVENTION CENTER,28.75,7
TAKOMA,RHODE ISLAND AVE-BRENTWOOD,26.666666666666668,3
TAKOMA,SILVER SPRING,19.233333333333334,22
TAKOMA,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,21.9,7
TENLEYTOWN-AU,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,31.03333333333333,4
TENLEYTOWN-AU,BETHESDA,18.09166666666667,16
TENLEYTOWN-AU,CLEVELAND PARK,10.9,52
TENLEYTOWN-AU,COLUMBIA HEIGHTS,18.71666666666667,30
TENLEYTOWN-AU,DUPONT CIRCLE,23.366666666666667,61
TENLEYTOWN-AU,FARRAGUT NORTH,25.3,21
TENLEYTOWN-AU,FARRAGUT WEST,24.933333333333334,20
TENLEYTOWN-AU,FEDERAL CENTER SW,55.233333333333334,5
TENLEYTOWN-AU,FEDERAL TRIANGLE,32.08333333333333,6
TENLEYTOWN-AU,FOGGY BOTTOM-GWU,25.525,26
TENLEYTOWN-AU,FRIENDSHIP HEIGHTS,6.050000000000001,80
TENLEYTOWN-AU,GALLERY PL-CHINATOWN,32.6,7
TENLEYTOWN-AU,GEORGIA AVE-PETWORTH,18.066666666666666,19
TENLEYTOWN-AU,JUDICIARY SQUARE,32.6,5
TENLEYTOWN-AU,L'ENFANT PLAZA,30.90833333333333,12
TENLEYTOWN-AU,MCPHERSON SQUARE,32.04166666666667,16
TENLEYTOWN-AU,METRO CENTER,35.35,11
TENLEYTOWN-AU,NOMA-GALLAUDET,42.85,5
TENLEYTOWN-AU,ROSSLYN,19.866666666666667,3
TENLEYTOWN-AU,SHAW-HOWARD U,27.441666666666666,10
TENLEYTOWN-AU,SMITHSONIAN,29.933333333333334,8
TENLEYTOWN-AU,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,26.483333333333334,22
TENLEYTOWN-AU,VAN NESS-UDC,6.658333333333333,122
TENLEYTOWN-AU,WOODLEY PARK-ZOO/ADAMS MORGAN,16.166666666666668,21
TWINBROOK,ROCKVILLE,38.05,5
TWINBROOK,WHITE FLINT,13.983333333333333,5
TYSONS CORNER,GREENSBORO,7.85,7
TYSONS CORNER,MCLEAN,13.3,5
TYSONS CORNER,SPRING HILL,14.483333333333333,5
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,13.191666666666666,918
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,BROOKLAND-CUA,19.208333333333336,26
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,CAPITOL SOUTH,22.333333333333336,178
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,CLARENDON,32.733333333333334,9
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,CLEVELAND PARK,19.233333333333334,45
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,COLUMBIA HEIGHTS,8.25,1165
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,COURT HOUSE,26.15,27
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,DUPONT CIRCLE,8.6,3547
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,EASTERN MARKET,24.799999999999997,122
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,FARRAGUT NORTH,10.358333333333334,2874
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,FARRAGUT WEST,11.2,2676
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,FEDERAL CENTER SW,20.4,271
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,FEDERAL TRIANGLE,13.366666666666667,789
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,FOGGY BOTTOM-GWU,13.083333333333334,1774
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,GALLERY PL-CHINATOWN,10.483333333333333,2312
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,GEORGIA AVE-PETWORTH,10.65,459
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,JUDICIARY SQUARE,13.133333333333333,1238
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,L'ENFANT PLAZA,20.725,392
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,MCPHERSON SQUARE,9.733333333333333,2972
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,METRO CENTER,9.866666666666667,2663
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,MT VERNON SQ 7TH ST-CONVENTION CENTER,8.25,2028
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,NAVY YARD-BALLPARK,27.5,191
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,NOMA-GALLAUDET,15.383333333333333,785
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,PENTAGON CITY,41.29166666666667,6
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,POTOMAC AVE,27.625,26
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,RHODE ISLAND AVE-BRENTWOOD,18.758333333333333,68
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,42.416666666666664,6
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,ROSSLYN,23.741666666666667,96
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,SHAW-HOWARD U,5.3,1821
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,SILVER SPRING,28.375,14
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,SMITHSONIAN,18.191666666666666,336
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,STADIUM-ARMORY,26.491666666666667,20
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,TAKOMA,35.78333333333333,3
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,TENLEYTOWN-AU,27.35,5
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,UNION STATION,16.183333333333334,635
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,VAN NESS-UDC,24.8,15
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,WATERFRONT,21.916666666666668,111
U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,WOODLEY PARK-ZOO/ADAMS MORGAN,13.916666666666668,118
UNION STATION,ANACOSTIA,23.766666666666666,11
UNION STATION,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,9.416666666666666,1571
UNION STATION,BROOKLAND-CUA,17.816666666666666,63
UNION STATION,CAPITOL SOUTH,10.633333333333333,873
UNION STATION,CLEVELAND PARK,30.283333333333335,5
UNION STATION,COLUMBIA HEIGHTS,24.933333333333334,153
UNION STATION,COURT HOUSE,26.283333333333335,7
UNION STATION,CRYSTAL CITY,36.99166666666667,14
UNION STATION,DUPONT CIRCLE,19.516666666666666,376
UNION STATION,EASTERN MARKET,10.733333333333333,856
UNION STATION,FARRAGUT NORTH,17.483333333333334,622
UNION STATION,FARRAGUT WEST,17.308333333333334,652
UNION STATION,FEDERAL CENTER SW,11.7,777
UNION STATION,FEDERAL TRIANGLE,13.45,823
UNION STATION,FOGGY BOTTOM-GWU,20.90833333333333,388
UNION STATION,GALLERY PL-CHINATOWN,8.85,2468
UNION STATION,GEORGIA AVE-PETWORTH,22.4,67
UNION STATION,JUDICIARY SQUARE,7.083333333333333,2330
UNION STATION,L'ENFANT PLAZA,12.266666666666667,1187
UNION STATION,MCPHERSON SQUARE,13.6,1253
UNION STATION,METRO CENTER,11.0,2000
UNION STATION,MINNESOTA AVE,58.43333333333333,3
UNION STATION,MT VERNON SQ 7TH ST-CONVENTION CENTER,9.15,1525
UNION STATION,NAVY YARD-BALLPARK,12.433333333333334,1211
UNION STATION,NOMA-GALLAUDET,6.916666666666667,2439
UNION STATION,PENTAGON CITY,186.65,7
UNION STATION,POTOMAC AVE,14.3,205
UNION STATION,RHODE ISLAND AVE-BRENTWOOD,12.783333333333333,107
UNION STATION,ROSSLYN,42.88333333333333,18
UNION STATION,SHAW-HOWARD U,12.991666666666667,594
UNION STATION,SMITHSONIAN,15.7,742
UNION STATION,STADIUM-ARMORY,12.85,207
UNION STATION,TAKOMA,41.766666666666666,5
UNION STATION,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,16.625,552
UNION STATION,WATERFRONT,14.908333333333333,330
UNION STATION,WOODLEY PARK-ZOO/ADAMS MORGAN,30.06666666666667,6
VAN NESS-UDC,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,29.35,4
VAN NESS-UDC,CLEVELAND PARK,5.733333333333333,171
VAN NESS-UDC,COLUMBIA HEIGHTS,17.633333333333333,49
VAN NESS-UDC,DUPONT CIRCLE,15.7,86
VAN NESS-UDC,FARRAGUT NORTH,20.633333333333333,84
VAN NESS-UDC,FARRAGUT WEST,20.633333333333333,82
VAN NESS-UDC,FEDERAL TRIANGLE,60.766666666666666,10
VAN NESS-UDC,FOGGY BOTTOM-GWU,21.008333333333333,44
VAN NESS-UDC,FORT TOTTEN,27.55,3
VAN NESS-UDC,FRIENDSHIP HEIGHTS,12.683333333333334,21
VAN NESS-UDC,GALLERY PL-CHINATOWN,31.25,5
VAN NESS-UDC,GEORGIA AVE-PETWORTH,18.033333333333335,11
VAN NESS-UDC,L'ENFANT PLAZA,29.816666666666666,3
VAN NESS-UDC,MCPHERSON SQUARE,21.383333333333333,54
VAN NESS-UDC,METRO CENTER,26.016666666666666,19
VAN NESS-UDC,MT VERNON SQ 7TH ST-CONVENTION CENTER,23.9,8
VAN NESS-UDC,SHAW-HOWARD U,27.433333333333334,4
VAN NESS-UDC,SMITHSONIAN,86.15,8
VAN NESS-UDC,TENLEYTOWN-AU,9.399999999999999,46
VAN NESS-UDC,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,21.833333333333336,10
VAN NESS-UDC,WOODLEY PARK-ZOO/ADAMS MORGAN,8.75,135
VIRGINIA SQUARE-GMU,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,73.3,7
VIRGINIA SQUARE-GMU,BALLSTON-MU,4.3,355
VIRGINIA SQUARE-GMU,CAPITOL SOUTH,69.16666666666667,4
VIRGINIA SQUARE-GMU,CLARENDON,6.233333333333333,321
VIRGINIA SQUARE-GMU,COLUMBIA HEIGHTS,30.691666666666666,4
VIRGINIA SQUARE-GMU,COURT HOUSE,9.925,288
VIRGINIA SQUARE-GMU,CRYSTAL CITY,43.53333333333333,9
VIRGINIA SQUARE-GMU,DUPONT CIRCLE,30.558333333333337,8
VIRGINIA SQUARE-GMU,EAST FALLS CHURCH,23.15833333333333,8
VIRGINIA SQUARE-GMU,FARRAGUT NORTH,28.416666666666668,7
VIRGINIA SQUARE-GMU,FARRAGUT WEST,33.925,8
VIRGINIA SQUARE-GMU,FEDERAL CENTER SW,86.21666666666667,4
VIRGINIA SQUARE-GMU,FEDERAL TRIANGLE,63.61666666666666,4
VIRGINIA SQUARE-GMU,FOGGY BOTTOM-GWU,27.75,17
VIRGINIA SQUARE-GMU,GALLERY PL-CHINATOWN,33.65,14
VIRGINIA SQUARE-GMU,JUDICIARY SQUARE,40.983333333333334,9
VIRGINIA SQUARE-GMU,L'ENFANT PLAZA,38.15,9
VIRGINIA SQUARE-GMU,MCPHERSON SQUARE,30.125,12
VIRGINIA SQUARE-GMU,METRO CENTER,28.808333333333334,12
VIRGINIA SQUARE-GMU,MT VERNON SQ 7TH ST-CONVENTION CENTER,32.775,10
VIRGINIA SQUARE-GMU,NAVY YARD-BALLPARK,38.2,10
VIRGINIA SQUARE-GMU,PENTAGON CITY,24.483333333333334,5
VIRGINIA SQUARE-GMU,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,44.975,22
VIRGINIA SQUARE-GMU,ROSSLYN,11.95,181
VIRGINIA SQUARE-GMU,SHAW-HOWARD U,52.31666666666666,4
VIRGINIA SQUARE-GMU,SMITHSONIAN,46.65,5
VIRGINIA SQUARE-GMU,TYSONS CORNER,43.90833333333333,4
VIRGINIA SQUARE-GMU,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,52.016666666666666,5
WATERFRONT,ANACOSTIA,30.6,8
WATERFRONT,ARCHIVES-NAVY MEMORIAL-PENN QUARTER,11.316666666666666,817
WATERFRONT,BROOKLAND-CUA,26.7,7
WATERFRONT,CAPITOL SOUTH,8.55,499
WATERFRONT,COLUMBIA HEIGHTS,30.691666666666666,16
WATERFRONT,COURT HOUSE,25.183333333333334,5
WATERFRONT,CRYSTAL CITY,26.516666666666666,8
WATERFRONT,DUPONT CIRCLE,26.35,167
WATERFRONT,EASTERN MARKET,13.716666666666667,403
WATERFRONT,FARRAGUT NORTH,22.59166666666667,292
WATERFRONT,FARRAGUT WEST,21.166666666666668,358
WATERFRONT,FEDERAL CENTER SW,5.683333333333334,851
WATERFRONT,FEDERAL TRIANGLE,13.216666666666667,495
WATERFRONT,FOGGY BOTTOM-GWU,20.608333333333334,216
WATERFRONT,GALLERY PL-CHINATOWN,12.4,839
WATERFRONT,GEORGIA AVE-PETWORTH,32.88333333333333,7
WATERFRONT,JUDICIARY SQUARE,11.291666666666668,826
WATERFRONT,L'ENFANT PLAZA,5.758333333333333,1400
WATERFRONT,MCPHERSON SQUARE,17.783333333333335,437
WATERFRONT,METRO CENTER,13.291666666666668,680
WATERFRONT,MT VERNON SQ 7TH ST-CONVENTION CENTER,15.991666666666667,238
WATERFRONT,NAVY YARD-BALLPARK,8.208333333333332,1030
WATERFRONT,NOMA-GALLAUDET,18.433333333333334,190
WATERFRONT,PENTAGON CITY,29.766666666666666,9
WATERFRONT,POTOMAC AVE,16.966666666666665,107
WATERFRONT,RHODE ISLAND AVE-BRENTWOOD,27.783333333333335,9
WATERFRONT,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,20.116666666666667,4
WATERFRONT,ROSSLYN,35.21666666666667,17
WATERFRONT,SHAW-HOWARD U,18.858333333333334,78
WATERFRONT,SMITHSONIAN,12.083333333333334,479
