"A202100 - Total Workers (1) (Workers 16 years and over)"
"Current date: 1/11/2024 1:34:33 PM (Eastern Standard Time)"
"WORKPLACE","Output","Workers 16 and Over",
"TAZ 00012108, Fairfax County, Virginia","Estimate","930"
"TAZ 00012108, Fairfax County, Virginia","Margin of Error","220"
"TAZ 00012110, Fairfax County, Virginia","Estimate","635"
"TAZ 00012110, Fairfax County, Virginia","Margin of Error","157"
"TAZ 00012116, Fairfax County, Virginia","Estimate","1,785"
"TAZ 00012116, Fairfax County, Virginia","Margin of Error","248"
"TAZ 00012120, Fairfax County, Virginia","Estimate","1,750"
"TAZ 00012120, Fairfax County, Virginia","Margin of Error","331"
"TAZ 00012125, Fairfax County, Virginia","Estimate","450"
"TAZ 00012125, Fairfax County, Virginia","Margin of Error","159"
"TAZ 00012126, Fairfax County, Virginia","Estimate","375"
"TAZ 00012126, Fairfax County, Virginia","Margin of Error","124"
"TAZ 00012127, Fairfax County, Virginia","Estimate","390"
"TAZ 00012127, Fairfax County, Virginia","Margin of Error","156"
"TAZ 00012128, Fairfax County, Virginia","Estimate","655"
"TAZ 00012128, Fairfax County, Virginia","Margin of Error","136"
"TAZ 00012130, Fairfax County, Virginia","Estimate","275"
"TAZ 00012130, Fairfax County, Virginia","Margin of Error","104"
"TAZ 00012131, Fairfax County, Virginia","Estimate","915"
"TAZ 00012131, Fairfax County, Virginia","Margin of Error","182"
"TAZ 00012132, Fairfax County, Virginia","Estimate","555"
"TAZ 00012132, Fairfax County, Virginia","Margin of Error","157"
"TAZ 00012133, Fairfax County, Virginia","Estimate","465"
"TAZ 00012133, Fairfax County, Virginia","Margin of Error","124"
"TAZ 00012134, Fairfax County, Virginia","Estimate","420"
"TAZ 00012134, Fairfax County, Virginia","Margin of Error","113"
"TAZ 00012135, Fairfax County, Virginia","Estimate","535"
"TAZ 00012135, Fairfax County, Virginia","Margin of Error","158"
"TAZ 00012136, Fairfax County, Virginia","Estimate","430"
"TAZ 00012136, Fairfax County, Virginia","Margin of Error","132"
"TAZ 00012137, Fairfax County, Virginia","Estimate","335"
"TAZ 00012137, Fairfax County, Virginia","Margin of Error","112"
"TAZ 00012138, Fairfax County, Virginia","Estimate","1,580"
"TAZ 00012138, Fairfax County, Virginia","Margin of Error","255"
"TAZ 00012139, Fairfax County, Virginia","Estimate","725"
"TAZ 00012139, Fairfax County, Virginia","Margin of Error","180"
"TAZ 00012140, Fairfax County, Virginia","Estimate","1,060"
"TAZ 00012140, Fairfax County, Virginia","Margin of Error","192"
"TAZ 00012141, Fairfax County, Virginia","Estimate","235"
"TAZ 00012141, Fairfax County, Virginia","Margin of Error","94"
"TAZ 00012142, Fairfax County, Virginia","Estimate","1,700"
"TAZ 00012142, Fairfax County, Virginia","Margin of Error","293"
"TAZ 00012143, Fairfax County, Virginia","Estimate","130"
"TAZ 00012143, Fairfax County, Virginia","Margin of Error","57"
"TAZ 00012144, Fairfax County, Virginia","Estimate","1,290"
"TAZ 00012144, Fairfax County, Virginia","Margin of Error","259"
"TAZ 00012145, Fairfax County, Virginia","Estimate","1,365"
"TAZ 00012145, Fairfax County, Virginia","Margin of Error","220"
"TAZ 00012146, Fairfax County, Virginia","Estimate","265"
"TAZ 00012146, Fairfax County, Virginia","Margin of Error","81"
"TAZ 00012147, Fairfax County, Virginia","Estimate","475"
"TAZ 00012147, Fairfax County, Virginia","Margin of Error","129"
"TAZ 00012148, Fairfax County, Virginia","Estimate","335"
"TAZ 00012148, Fairfax County, Virginia","Margin of Error","105"
"TAZ 00012149, Fairfax County, Virginia","Estimate","245"
"TAZ 00012149, Fairfax County, Virginia","Margin of Error","80"
"TAZ 00012150, Fairfax County, Virginia","Estimate","1,725"
"TAZ 00012150, Fairfax County, Virginia","Margin of Error","353"
"TAZ 00012155, Fairfax County, Virginia","Estimate","130"
"TAZ 00012155, Fairfax County, Virginia","Margin of Error","78"
"TAZ 00021613, Fairfax County, Virginia","Estimate","505"
"TAZ 00021613, Fairfax County, Virginia","Margin of Error","117"
"TAZ 00021617, Fairfax County, Virginia","Estimate","365"
"TAZ 00021617, Fairfax County, Virginia","Margin of Error","105"
"TAZ 00021622, Fairfax County, Virginia","Estimate","615"
"TAZ 00021622, Fairfax County, Virginia","Margin of Error","172"
"TAZ 00021625, Fairfax County, Virginia","Estimate","280"
"TAZ 00021625, Fairfax County, Virginia","Margin of Error","100"
"TAZ 00021626, Fairfax County, Virginia","Estimate","965"
"TAZ 00021626, Fairfax County, Virginia","Margin of Error","209"
"TAZ 00021643, Fairfax County, Virginia","Estimate","495"
"TAZ 00021643, Fairfax County, Virginia","Margin of Error","159"
"TAZ 00021645, Fairfax County, Virginia","Estimate","6,835"
"TAZ 00021645, Fairfax County, Virginia","Margin of Error","489"
"TAZ 00021649, Fairfax County, Virginia","Estimate","2,275"
"TAZ 00021649, Fairfax County, Virginia","Margin of Error","404"
"TAZ 00021655, Fairfax County, Virginia","Estimate","655"
"TAZ 00021655, Fairfax County, Virginia","Margin of Error","168"
"TAZ 00021675, Fairfax County, Virginia","Estimate","6,130"
"TAZ 00021675, Fairfax County, Virginia","Margin of Error","457"
"TAZ 00021676, Fairfax County, Virginia","Estimate","3,005"
"TAZ 00021676, Fairfax County, Virginia","Margin of Error","428"
"TAZ 00021678, Fairfax County, Virginia","Estimate","2,445"
"TAZ 00021678, Fairfax County, Virginia","Margin of Error","320"
"TAZ 00021689, Fairfax County, Virginia","Estimate","5,810"
"TAZ 00021689, Fairfax County, Virginia","Margin of Error","389"
"TAZ 00021698, Fairfax County, Virginia","Estimate","590"
"TAZ 00021698, Fairfax County, Virginia","Margin of Error","154"
"TAZ 00021701, Fairfax County, Virginia","Estimate","485"
"TAZ 00021701, Fairfax County, Virginia","Margin of Error","149"
"TAZ 00021710, Fairfax County, Virginia","Estimate","75"
"TAZ 00021710, Fairfax County, Virginia","Margin of Error","39"
"TAZ 00021712, Fairfax County, Virginia","Estimate","390"
"TAZ 00021712, Fairfax County, Virginia","Margin of Error","121"
"TAZ 00021714, Fairfax County, Virginia","Estimate","250"
"TAZ 00021714, Fairfax County, Virginia","Margin of Error","100"
"TAZ 00021721, Fairfax County, Virginia","Estimate","215"
"TAZ 00021721, Fairfax County, Virginia","Margin of Error","92"
"TAZ 00021724, Fairfax County, Virginia","Estimate","3,595"
"TAZ 00021724, Fairfax County, Virginia","Margin of Error","386"
"TAZ 00021729, Fairfax County, Virginia","Estimate","4,530"
"TAZ 00021729, Fairfax County, Virginia","Margin of Error","457"
"TAZ 00021747, Fairfax County, Virginia","Estimate","5,380"
"TAZ 00021747, Fairfax County, Virginia","Margin of Error","415"
"TAZ 00021748, Fairfax County, Virginia","Estimate","565"
"TAZ 00021748, Fairfax County, Virginia","Margin of Error","168"
"TAZ 00021753, Fairfax County, Virginia","Estimate","5,050"
"TAZ 00021753, Fairfax County, Virginia","Margin of Error","542"
"TAZ 00021755, Fairfax County, Virginia","Estimate","4,320"
"TAZ 00021755, Fairfax County, Virginia","Margin of Error","464"
"TAZ 00021765, Fairfax County, Virginia","Estimate","265"
"TAZ 00021765, Fairfax County, Virginia","Margin of Error","101"
"TAZ 00021768, Fairfax County, Virginia","Estimate","495"
"TAZ 00021768, Fairfax County, Virginia","Margin of Error","175"
"TAZ 00021772, Fairfax County, Virginia","Estimate","395"
"TAZ 00021772, Fairfax County, Virginia","Margin of Error","136"
"TAZ 00021786, Fairfax County, Virginia","Estimate","1,495"
"TAZ 00021786, Fairfax County, Virginia","Margin of Error","235"
"TAZ 00021788, Fairfax County, Virginia","Estimate","1,040"
"TAZ 00021788, Fairfax County, Virginia","Margin of Error","218"
"TAZ 00021804, Fairfax County, Virginia","Estimate","370"
"TAZ 00021804, Fairfax County, Virginia","Margin of Error","136"
"TAZ 00021805, Fairfax County, Virginia","Estimate","800"
"TAZ 00021805, Fairfax County, Virginia","Margin of Error","214"
"TAZ 00021808, Fairfax County, Virginia","Estimate","545"
"TAZ 00021808, Fairfax County, Virginia","Margin of Error","163"
"TAZ 00021816, Fairfax County, Virginia","Estimate","1,105"
"TAZ 00021816, Fairfax County, Virginia","Margin of Error","208"
"TAZ 00021822, Fairfax County, Virginia","Estimate","970"
"TAZ 00021822, Fairfax County, Virginia","Margin of Error","204"
"TAZ 00021827, Fairfax County, Virginia","Estimate","1,190"
"TAZ 00021827, Fairfax County, Virginia","Margin of Error","264"
"TAZ 00021828, Fairfax County, Virginia","Estimate","195"
"TAZ 00021828, Fairfax County, Virginia","Margin of Error","61"
"TAZ 00021834, Fairfax County, Virginia","Estimate","235"
"TAZ 00021834, Fairfax County, Virginia","Margin of Error","87"
"TAZ 00021837, Fairfax County, Virginia","Estimate","6,195"
"TAZ 00021837, Fairfax County, Virginia","Margin of Error","566"
"TAZ 00021841, Fairfax County, Virginia","Estimate","885"
"TAZ 00021841, Fairfax County, Virginia","Margin of Error","256"
"TAZ 00021843, Fairfax County, Virginia","Estimate","6,870"
"TAZ 00021843, Fairfax County, Virginia","Margin of Error","706"
"TAZ 00021848, Fairfax County, Virginia","Estimate","6,425"
"TAZ 00021848, Fairfax County, Virginia","Margin of Error","558"
"TAZ 00021851, Fairfax County, Virginia","Estimate","2,635"
"TAZ 00021851, Fairfax County, Virginia","Margin of Error","395"
"TAZ 00021857, Fairfax County, Virginia","Estimate","310"
"TAZ 00021857, Fairfax County, Virginia","Margin of Error","100"
"TAZ 00021858, Fairfax County, Virginia","Estimate","2,270"
"TAZ 00021858, Fairfax County, Virginia","Margin of Error","361"
"TAZ 00021862, Fairfax County, Virginia","Estimate","390"
"TAZ 00021862, Fairfax County, Virginia","Margin of Error","135"
"TAZ 00021863, Fairfax County, Virginia","Estimate","625"
"TAZ 00021863, Fairfax County, Virginia","Margin of Error","170"
"TAZ 00021864, Fairfax County, Virginia","Estimate","3,395"
"TAZ 00021864, Fairfax County, Virginia","Margin of Error","374"
"TAZ 00021866, Fairfax County, Virginia","Estimate","2,645"
"TAZ 00021866, Fairfax County, Virginia","Margin of Error","325"
"TAZ 00021871, Fairfax County, Virginia","Estimate","530"
"TAZ 00021871, Fairfax County, Virginia","Margin of Error","123"
"TAZ 00021874, Fairfax County, Virginia","Estimate","1,175"
"TAZ 00021874, Fairfax County, Virginia","Margin of Error","225"
"TAZ 00021876, Fairfax County, Virginia","Estimate","1,750"
"TAZ 00021876, Fairfax County, Virginia","Margin of Error","281"
"TAZ 00021880, Fairfax County, Virginia","Estimate","905"
"TAZ 00021880, Fairfax County, Virginia","Margin of Error","209"
"TAZ 00021886, Fairfax County, Virginia","Estimate","230"
"TAZ 00021886, Fairfax County, Virginia","Margin of Error","126"
"TAZ 00021889, Fairfax County, Virginia","Estimate","310"
"TAZ 00021889, Fairfax County, Virginia","Margin of Error","143"
"TAZ 00021890, Fairfax County, Virginia","Estimate","105"
"TAZ 00021890, Fairfax County, Virginia","Margin of Error","85"
"TAZ 00021899, Fairfax County, Virginia","Estimate","575"
"TAZ 00021899, Fairfax County, Virginia","Margin of Error","115"
"TAZ 00021900, Fairfax County, Virginia","Estimate","3,570"
"TAZ 00021900, Fairfax County, Virginia","Margin of Error","367"
"TAZ 00021901, Fairfax County, Virginia","Estimate","2,195"
"TAZ 00021901, Fairfax County, Virginia","Margin of Error","289"
"TAZ 00021905, Fairfax County, Virginia","Estimate","1,270"
"TAZ 00021905, Fairfax County, Virginia","Margin of Error","263"
"TAZ 00021908, Fairfax County, Virginia","Estimate","1,245"
"TAZ 00021908, Fairfax County, Virginia","Margin of Error","299"
"TAZ 00021911, Fairfax County, Virginia","Estimate","1,055"
"TAZ 00021911, Fairfax County, Virginia","Margin of Error","230"
"TAZ 00021913, Fairfax County, Virginia","Estimate","695"
"TAZ 00021913, Fairfax County, Virginia","Margin of Error","221"
"TAZ 00021915, Fairfax County, Virginia","Estimate","625"
"TAZ 00021915, Fairfax County, Virginia","Margin of Error","173"
"TAZ 00021921, Fairfax County, Virginia","Estimate","145"
"TAZ 00021921, Fairfax County, Virginia","Margin of Error","71"
"TAZ 00021922, Fairfax County, Virginia","Estimate","475"
"TAZ 00021922, Fairfax County, Virginia","Margin of Error","148"
"TAZ 00021930, Fairfax County, Virginia","Estimate","550"
"TAZ 00021930, Fairfax County, Virginia","Margin of Error","111"
"TAZ 00021941, Fairfax County, Virginia","Estimate","155"
"TAZ 00021941, Fairfax County, Virginia","Margin of Error","69"
"TAZ 00021946, Fairfax County, Virginia","Estimate","975"
"TAZ 00021946, Fairfax County, Virginia","Margin of Error","237"
"TAZ 00021947, Fairfax County, Virginia","Estimate","780"
"TAZ 00021947, Fairfax County, Virginia","Margin of Error","150"
"TAZ 00021956, Fairfax County, Virginia","Estimate","750"
"TAZ 00021956, Fairfax County, Virginia","Margin of Error","181"
"TAZ 00021957, Fairfax County, Virginia","Estimate","885"
"TAZ 00021957, Fairfax County, Virginia","Margin of Error","231"
"TAZ 00021965, Fairfax County, Virginia","Estimate","4,020"
"TAZ 00021965, Fairfax County, Virginia","Margin of Error","375"
"TAZ 00021967, Fairfax County, Virginia","Estimate","3,750"
"TAZ 00021967, Fairfax County, Virginia","Margin of Error","440"
"TAZ 00021973, Fairfax County, Virginia","Estimate","7,070"
"TAZ 00021973, Fairfax County, Virginia","Margin of Error","617"
"TAZ 00021985, Fairfax County, Virginia","Estimate","1,750"
"TAZ 00021985, Fairfax County, Virginia","Margin of Error","304"
"TAZ 00021990, Fairfax County, Virginia","Estimate","2,120"
"TAZ 00021990, Fairfax County, Virginia","Margin of Error","336"
"TAZ 00021996, Fairfax County, Virginia","Estimate","620"
"TAZ 00021996, Fairfax County, Virginia","Margin of Error","204"
"TAZ 00021997, Fairfax County, Virginia","Estimate","1,680"
"TAZ 00021997, Fairfax County, Virginia","Margin of Error","251"
"TAZ 00021998, Fairfax County, Virginia","Estimate","1,710"
"TAZ 00021998, Fairfax County, Virginia","Margin of Error","343"
"TAZ 00022001, Fairfax County, Virginia","Estimate","1,375"
"TAZ 00022001, Fairfax County, Virginia","Margin of Error","250"
"TAZ 00022010, Fairfax County, Virginia","Estimate","4,265"
"TAZ 00022010, Fairfax County, Virginia","Margin of Error","426"
"TAZ 00022013, Fairfax County, Virginia","Estimate","4,060"
"TAZ 00022013, Fairfax County, Virginia","Margin of Error","469"
"TAZ 00022014, Fairfax County, Virginia","Estimate","1,100"
"TAZ 00022014, Fairfax County, Virginia","Margin of Error","280"
"TAZ 00022015, Fairfax County, Virginia","Estimate","1,390"
"TAZ 00022015, Fairfax County, Virginia","Margin of Error","270"
"TAZ 00022021, Fairfax County, Virginia","Estimate","1,805"
"TAZ 00022021, Fairfax County, Virginia","Margin of Error","302"
"TAZ 00022025, Fairfax County, Virginia","Estimate","990"
"TAZ 00022025, Fairfax County, Virginia","Margin of Error","201"
"TAZ 00022028, Fairfax County, Virginia","Estimate","2,380"
"TAZ 00022028, Fairfax County, Virginia","Margin of Error","390"
"TAZ 00022033, Fairfax County, Virginia","Estimate","2,395"
"TAZ 00022033, Fairfax County, Virginia","Margin of Error","365"
"TAZ 00022035, Fairfax County, Virginia","Estimate","1,505"
"TAZ 00022035, Fairfax County, Virginia","Margin of Error","264"
"TAZ 00022036, Fairfax County, Virginia","Estimate","3,955"
"TAZ 00022036, Fairfax County, Virginia","Margin of Error","433"
"TAZ 00022038, Fairfax County, Virginia","Estimate","1,540"
"TAZ 00022038, Fairfax County, Virginia","Margin of Error","320"
"TAZ 00022044, Fairfax County, Virginia","Estimate","1,795"
"TAZ 00022044, Fairfax County, Virginia","Margin of Error","340"
"TAZ 00022053, Fairfax County, Virginia","Estimate","400"
"TAZ 00022053, Fairfax County, Virginia","Margin of Error","123"
"TAZ 00022057, Fairfax County, Virginia","Estimate","435"
"TAZ 00022057, Fairfax County, Virginia","Margin of Error","145"
"TAZ 00022062, Fairfax County, Virginia","Estimate","1,225"
"TAZ 00022062, Fairfax County, Virginia","Margin of Error","236"
"TAZ 00022063, Fairfax County, Virginia","Estimate","620"
"TAZ 00022063, Fairfax County, Virginia","Margin of Error","149"
"TAZ 00022067, Fairfax County, Virginia","Estimate","1,205"
"TAZ 00022067, Fairfax County, Virginia","Margin of Error","227"
"TAZ 00022073, Fairfax County, Virginia","Estimate","1,385"
"TAZ 00022073, Fairfax County, Virginia","Margin of Error","291"
"TAZ 00022076, Fairfax County, Virginia","Estimate","2,170"
"TAZ 00022076, Fairfax County, Virginia","Margin of Error","389"
"TAZ 00022077, Fairfax County, Virginia","Estimate","565"
"TAZ 00022077, Fairfax County, Virginia","Margin of Error","174"
"TAZ 00022079, Fairfax County, Virginia","Estimate","1,325"
"TAZ 00022079, Fairfax County, Virginia","Margin of Error","264"
"TAZ 00022084, Fairfax County, Virginia","Estimate","215"
"TAZ 00022084, Fairfax County, Virginia","Margin of Error","109"
"TAZ 00022087, Fairfax County, Virginia","Estimate","490"
"TAZ 00022087, Fairfax County, Virginia","Margin of Error","183"
"TAZ 00022089, Fairfax County, Virginia","Estimate","14,070"
"TAZ 00022089, Fairfax County, Virginia","Margin of Error","767"
"TAZ 00022091, Fairfax County, Virginia","Estimate","1,855"
"TAZ 00022091, Fairfax County, Virginia","Margin of Error","383"
"TAZ 00022098, Fairfax County, Virginia","Estimate","1,425"
"TAZ 00022098, Fairfax County, Virginia","Margin of Error","257"
"TAZ 00022099, Fairfax County, Virginia","Estimate","860"
"TAZ 00022099, Fairfax County, Virginia","Margin of Error","175"
"TAZ 00022114, Fairfax County, Virginia","Estimate","385"
"TAZ 00022114, Fairfax County, Virginia","Margin of Error","103"
"TAZ 00022117, Fairfax County, Virginia","Estimate","4,510"
"TAZ 00022117, Fairfax County, Virginia","Margin of Error","426"
"TAZ 00022119, Fairfax County, Virginia","Estimate","10,270"
"TAZ 00022119, Fairfax County, Virginia","Margin of Error","581"
"TAZ 00022129, Fairfax County, Virginia","Estimate","640"
"TAZ 00022129, Fairfax County, Virginia","Margin of Error","175"
"TAZ 00022154, Fairfax County, Virginia","Estimate","200"
"TAZ 00022154, Fairfax County, Virginia","Margin of Error","91"
"TAZ 00022156, Fairfax County, Virginia","Estimate","390"
"TAZ 00022156, Fairfax County, Virginia","Margin of Error","137"
"TAZ 00022158, Fairfax County, Virginia","Estimate","265"
"TAZ 00022158, Fairfax County, Virginia","Margin of Error","98"
"TAZ 09303041, Fauquier County, Virginia","Estimate","310"
"TAZ 09303041, Fauquier County, Virginia","Margin of Error","73"
"TAZ 09304011, Fauquier County, Virginia","Estimate","1,575"
"TAZ 09304011, Fauquier County, Virginia","Margin of Error","306"
"TAZ 09304012, Fauquier County, Virginia","Estimate","410"
"TAZ 09304012, Fauquier County, Virginia","Margin of Error","116"
"TAZ 09304022, Fauquier County, Virginia","Estimate","60"
"TAZ 09304022, Fauquier County, Virginia","Margin of Error","36"
"TAZ 09304031, Fauquier County, Virginia","Estimate","570"
"TAZ 09304031, Fauquier County, Virginia","Margin of Error","189"
"TAZ 00012238, Loudoun County, Virginia","Estimate","695"
"TAZ 00012238, Loudoun County, Virginia","Margin of Error","236"
"TAZ 00012244, Loudoun County, Virginia","Estimate","475"
"TAZ 00012244, Loudoun County, Virginia","Margin of Error","107"
"TAZ 00012255, Loudoun County, Virginia","Estimate","465"
"TAZ 00012255, Loudoun County, Virginia","Margin of Error","216"
"TAZ 00012256, Loudoun County, Virginia","Estimate","985"
"TAZ 00012256, Loudoun County, Virginia","Margin of Error","215"
"TAZ 00012259, Loudoun County, Virginia","Estimate","125"
"TAZ 00012259, Loudoun County, Virginia","Margin of Error","72"
"TAZ 00012260, Loudoun County, Virginia","Estimate","175"
"TAZ 00012260, Loudoun County, Virginia","Margin of Error","89"
"TAZ 00012261, Loudoun County, Virginia","Estimate","615"
"TAZ 00012261, Loudoun County, Virginia","Margin of Error","159"
"TAZ 00012265, Loudoun County, Virginia","Estimate","1,970"
"TAZ 00012265, Loudoun County, Virginia","Margin of Error","306"
"TAZ 00012269, Loudoun County, Virginia","Estimate","5,375"
"TAZ 00012269, Loudoun County, Virginia","Margin of Error","463"
"TAZ 00012270, Loudoun County, Virginia","Estimate","2,790"
"TAZ 00012270, Loudoun County, Virginia","Margin of Error","386"
"TAZ 00012271, Loudoun County, Virginia","Estimate","335"
"TAZ 00012271, Loudoun County, Virginia","Margin of Error","136"
"TAZ 00012272, Loudoun County, Virginia","Estimate","1,780"
"TAZ 00012272, Loudoun County, Virginia","Margin of Error","265"
"TAZ 00012276, Loudoun County, Virginia","Estimate","1,605"
"TAZ 00012276, Loudoun County, Virginia","Margin of Error","319"
"TAZ 00012278, Loudoun County, Virginia","Estimate","925"
"TAZ 00012278, Loudoun County, Virginia","Margin of Error","214"
"TAZ 00012279, Loudoun County, Virginia","Estimate","920"
"TAZ 00012279, Loudoun County, Virginia","Margin of Error","261"
"TAZ 00012280, Loudoun County, Virginia","Estimate","175"
"TAZ 00012280, Loudoun County, Virginia","Margin of Error","62"
"TAZ 00012281, Loudoun County, Virginia","Estimate","445"
"TAZ 00012281, Loudoun County, Virginia","Margin of Error","133"
"TAZ 00012297, Loudoun County, Virginia","Estimate","560"
"TAZ 00012297, Loudoun County, Virginia","Margin of Error","148"
"TAZ 00012298, Loudoun County, Virginia","Estimate","190"
"TAZ 00012298, Loudoun County, Virginia","Margin of Error","78"
"TAZ 00012300, Loudoun County, Virginia","Estimate","680"
"TAZ 00012300, Loudoun County, Virginia","Margin of Error","184"
"TAZ 00012302, Loudoun County, Virginia","Estimate","1,085"
"TAZ 00012302, Loudoun County, Virginia","Margin of Error","222"
"TAZ 00012304, Loudoun County, Virginia","Estimate","1,135"
"TAZ 00012304, Loudoun County, Virginia","Margin of Error","229"
"TAZ 00012305, Loudoun County, Virginia","Estimate","555"
"TAZ 00012305, Loudoun County, Virginia","Margin of Error","137"
"TAZ 00012309, Loudoun County, Virginia","Estimate","645"
"TAZ 00012309, Loudoun County, Virginia","Margin of Error","249"
"TAZ 00012310, Loudoun County, Virginia","Estimate","525"
"TAZ 00012310, Loudoun County, Virginia","Margin of Error","170"
"TAZ 00012326, Loudoun County, Virginia","Estimate","3,630"
"TAZ 00012326, Loudoun County, Virginia","Margin of Error","428"
"TAZ 00012332, Loudoun County, Virginia","Estimate","2,470"
"TAZ 00012332, Loudoun County, Virginia","Margin of Error","346"
"TAZ 00012338, Loudoun County, Virginia","Estimate","280"
"TAZ 00012338, Loudoun County, Virginia","Margin of Error","98"
"TAZ 00012339, Loudoun County, Virginia","Estimate","565"
"TAZ 00012339, Loudoun County, Virginia","Margin of Error","167"
"TAZ 00012341, Loudoun County, Virginia","Estimate","730"
"TAZ 00012341, Loudoun County, Virginia","Margin of Error","159"
"TAZ 00012343, Loudoun County, Virginia","Estimate","545"
"TAZ 00012343, Loudoun County, Virginia","Margin of Error","137"
"TAZ 00012351, Loudoun County, Virginia","Estimate","1,850"
"TAZ 00012351, Loudoun County, Virginia","Margin of Error","316"
"TAZ 00012354, Loudoun County, Virginia","Estimate","165"
"TAZ 00012354, Loudoun County, Virginia","Margin of Error","80"
"TAZ 00012355, Loudoun County, Virginia","Estimate","135"
"TAZ 00012355, Loudoun County, Virginia","Margin of Error","65"
"TAZ 00012357, Loudoun County, Virginia","Estimate","4,320"
"TAZ 00012357, Loudoun County, Virginia","Margin of Error","450"
"TAZ 00012358, Loudoun County, Virginia","Estimate","350"
"TAZ 00012358, Loudoun County, Virginia","Margin of Error","121"
"TAZ 00012359, Loudoun County, Virginia","Estimate","285"
"TAZ 00012359, Loudoun County, Virginia","Margin of Error","104"
"TAZ 00012360, Loudoun County, Virginia","Estimate","110"
"TAZ 00012360, Loudoun County, Virginia","Margin of Error","57"
"TAZ 00012361, Loudoun County, Virginia","Estimate","300"
"TAZ 00012361, Loudoun County, Virginia","Margin of Error","100"
"TAZ 00012362, Loudoun County, Virginia","Estimate","415"
"TAZ 00012362, Loudoun County, Virginia","Margin of Error","130"
"TAZ 00012363, Loudoun County, Virginia","Estimate","250"
"TAZ 00012363, Loudoun County, Virginia","Margin of Error","99"
"TAZ 00012364, Loudoun County, Virginia","Estimate","600"
"TAZ 00012364, Loudoun County, Virginia","Margin of Error","180"
"TAZ 00012365, Loudoun County, Virginia","Estimate","400"
"TAZ 00012365, Loudoun County, Virginia","Margin of Error","139"
"TAZ 00012366, Loudoun County, Virginia","Estimate","295"
"TAZ 00012366, Loudoun County, Virginia","Margin of Error","100"
"TAZ 00012373, Loudoun County, Virginia","Estimate","295"
"TAZ 00012373, Loudoun County, Virginia","Margin of Error","110"
"TAZ 00012374, Loudoun County, Virginia","Estimate","230"
"TAZ 00012374, Loudoun County, Virginia","Margin of Error","99"
"TAZ 00012375, Loudoun County, Virginia","Estimate","675"
"TAZ 00012375, Loudoun County, Virginia","Margin of Error","197"
"TAZ 00012376, Loudoun County, Virginia","Estimate","295"
"TAZ 00012376, Loudoun County, Virginia","Margin of Error","116"
"TAZ 00012381, Loudoun County, Virginia","Estimate","235"
"TAZ 00012381, Loudoun County, Virginia","Margin of Error","97"
"TAZ 00012382, Loudoun County, Virginia","Estimate","2,390"
"TAZ 00012382, Loudoun County, Virginia","Margin of Error","453"
"TAZ 00012384, Loudoun County, Virginia","Estimate","4,075"
"TAZ 00012384, Loudoun County, Virginia","Margin of Error","417"
"TAZ 00012385, Loudoun County, Virginia","Estimate","240"
"TAZ 00012385, Loudoun County, Virginia","Margin of Error","97"
"TAZ 00012387, Loudoun County, Virginia","Estimate","1,655"
"TAZ 00012387, Loudoun County, Virginia","Margin of Error","285"
"TAZ 00012392, Loudoun County, Virginia","Estimate","370"
"TAZ 00012392, Loudoun County, Virginia","Margin of Error","112"
"TAZ 00012393, Loudoun County, Virginia","Estimate","625"
"TAZ 00012393, Loudoun County, Virginia","Margin of Error","130"
"TAZ 00012395, Loudoun County, Virginia","Estimate","285"
"TAZ 00012395, Loudoun County, Virginia","Margin of Error","130"
"TAZ 00012396, Loudoun County, Virginia","Estimate","720"
"TAZ 00012396, Loudoun County, Virginia","Margin of Error","176"
"TAZ 00012399, Loudoun County, Virginia","Estimate","375"
"TAZ 00012399, Loudoun County, Virginia","Margin of Error","119"
"TAZ 00012405, Loudoun County, Virginia","Estimate","440"
"TAZ 00012405, Loudoun County, Virginia","Margin of Error","156"
"TAZ 00012414, Loudoun County, Virginia","Estimate","555"
"TAZ 00012414, Loudoun County, Virginia","Margin of Error","163"
"TAZ 00012415, Loudoun County, Virginia","Estimate","685"
"TAZ 00012415, Loudoun County, Virginia","Margin of Error","174"
"TAZ 00012418, Loudoun County, Virginia","Estimate","415"
"TAZ 00012418, Loudoun County, Virginia","Margin of Error","125"
"TAZ 00022167, Loudoun County, Virginia","Estimate","1,505"
"TAZ 00022167, Loudoun County, Virginia","Margin of Error","265"
"TAZ 00022263, Loudoun County, Virginia","Estimate","1,185"
"TAZ 00022263, Loudoun County, Virginia","Margin of Error","234"
"TAZ 00022266, Loudoun County, Virginia","Estimate","2,355"
"TAZ 00022266, Loudoun County, Virginia","Margin of Error","279"
"TAZ 00022268, Loudoun County, Virginia","Estimate","1,095"
"TAZ 00022268, Loudoun County, Virginia","Margin of Error","216"
"TAZ 00022282, Loudoun County, Virginia","Estimate","165"
"TAZ 00022282, Loudoun County, Virginia","Margin of Error","86"
"TAZ 00022283, Loudoun County, Virginia","Estimate","280"
"TAZ 00022283, Loudoun County, Virginia","Margin of Error","119"
"TAZ 00022286, Loudoun County, Virginia","Estimate","785"
"TAZ 00022286, Loudoun County, Virginia","Margin of Error","159"
"TAZ 00022296, Loudoun County, Virginia","Estimate","715"
"TAZ 00022296, Loudoun County, Virginia","Margin of Error","188"
"TAZ 00022303, Loudoun County, Virginia","Estimate","750"
"TAZ 00022303, Loudoun County, Virginia","Margin of Error","226"
"TAZ 00022307, Loudoun County, Virginia","Estimate","735"
